"ensembl_gene_id" "peak" "chr" "start" "end" "fc" "p"
"ENSGACG00000003843" "groupVIII-677" "groupVIII" 2062523 2062727 3.18 3.83e-06
"ENSGACG00000003861" "groupVI-492" "groupVI" 3958289 3958493 2.49 9.67e-05
"ENSGACG00000003867" "groupXVI-419" "groupXVI" 8821237 8821441 2.65 1.29e-05
"ENSGACG00000003905" "groupXIX-285" "groupXIX" 5159144 5159348 2.1 7.23e-05
"ENSGACG00000003911" "groupXIX-285" "groupXIX" 5159144 5159348 2.1 7.23e-05
"ENSGACG00000003950" "groupV-367" "groupV" 4634294 4634498 2.77 1.33e-05
"ENSGACG00000003954" "groupV-367" "groupV" 4634294 4634498 2.77 1.33e-05
"ENSGACG00000003956" "groupXXI-188" "groupXXI" 9207235 9207451 4.04 2.48e-08
"ENSGACG00000003978" "groupXVI-361" "groupXVI" 8906995 8907199 3.35 4.19e-08
"ENSGACG00000003980" "groupXVII-199" "groupXVII" 1454894 1455098 2.1 1.87e-05
"ENSGACG00000003984" "groupXVII-199" "groupXVII" 1454894 1455098 2.1 1.87e-05
"ENSGACG00000003992" "groupXVI-361" "groupXVI" 8906995 8907199 3.35 4.19e-08
"ENSGACG00000003992" "groupXVI-422" "groupXVI" 8921723 8921927 4.55 2.18e-08
"ENSGACG00000003998" "groupXVII-334" "groupXVII" 1479201 1479405 4.88 2.02e-12
"ENSGACG00000004001" "groupXII-1716" "groupXII" 3066271 3066487 6.06 1.36e-06
"ENSGACG00000004014" "groupXVI-422" "groupXVI" 8921723 8921927 4.55 2.18e-08
"ENSGACG00000004015" "groupXX-1074" "groupXX" 2133499 2133703 3.96 5.52e-06
"ENSGACG00000004033" "groupVI-1320" "groupVI" 4356518 4356734 4.04 7.14e-05
"ENSGACG00000004041" "groupVI-1320" "groupVI" 4356518 4356734 4.04 7.14e-05
"ENSGACG00000004080" "groupVI-380" "groupVI" 4405108 4405312 3.71 2.62e-09
"ENSGACG00000004084" "groupX-731" "groupX" 6377486 6377690 3.9 1.84e-06
"ENSGACG00000004106" "groupXVII-335" "groupXVII" 1697961 1698165 2.64 4.41e-06
"ENSGACG00000004118" "groupVI-669" "groupVI" 4441551 4441767 3.61 7.63e-05
"ENSGACG00000004120" "groupXII-80" "groupXII" 3170766 3170982 2.01 6.95e-06
"ENSGACG00000004127" "groupXII-977" "groupXII" 3197472 3197676 4.91 1.61e-07
"ENSGACG00000004127" "groupXII-80" "groupXII" 3170766 3170982 2.01 6.95e-06
"ENSGACG00000004133" "groupXII-977" "groupXII" 3197472 3197676 4.91 1.61e-07
"ENSGACG00000004136" "groupXIII-611" "groupXIII" 1571107 1571311 2.85 1.33e-05
"ENSGACG00000004138" "groupXVII-335" "groupXVII" 1697961 1698165 2.64 4.41e-06
"ENSGACG00000004139" "groupV-21" "groupV" 4792462 4792666 2.09 4.7e-10
"ENSGACG00000004146" "groupXIII-611" "groupXIII" 1571107 1571311 2.85 1.33e-05
"ENSGACG00000004170" "groupXX-1074" "groupXX" 2133499 2133703 3.96 5.52e-06
"ENSGACG00000004191" "groupXX-118" "groupXX" 2177570 2177786 2.33 8.98e-08
"ENSGACG00000004202" "groupXVII-1584" "groupXVII" 1722267 1722483 5.77 8.31e-06
"ENSGACG00000004207" "groupV-1279" "groupV" 4882713 4882929 9.23 1.13e-06
"ENSGACG00000004228" "groupXVI-302" "groupXVI" 9468267 9468471 2.24 4.95e-05
"ENSGACG00000004228" "groupXVI-501" "groupXVI" 9446778 9446994 4.76 5.16e-08
"ENSGACG00000004268" "groupXIII-1384" "groupXIII" 1764649 1764853 3.25 9.72e-05
"ENSGACG00000004269" "groupXIII-1384" "groupXIII" 1764649 1764853 3.25 9.72e-05
"ENSGACG00000004275" "groupXXI-58" "groupXXI" 9630329 9630533 2.15 2.5e-06
"ENSGACG00000004282" "groupXXI-58" "groupXXI" 9630329 9630533 2.15 2.5e-06
"ENSGACG00000004283" "groupXII-981" "groupXII" 3806042 3806246 3.9 1.84e-06
"ENSGACG00000004286" "groupXII-741" "groupXII" 3818005 3818221 2.67 9.4e-05
"ENSGACG00000004291" "groupXVII-225" "groupXVII" 1806169 1806373 2.25 1.59e-05
"ENSGACG00000004304" "groupXII-381" "groupXII" 3878126 3878342 2.27 5.99e-05
"ENSGACG00000004304" "groupXII-741" "groupXII" 3818005 3818221 2.67 9.4e-05
"ENSGACG00000004309" "groupXII-381" "groupXII" 3878126 3878342 2.27 5.99e-05
"ENSGACG00000004320" "groupVI-127" "groupVI" 4986523 4986739 2.12 7.93e-06
"ENSGACG00000004340" "groupVI-127" "groupVI" 4986523 4986739 2.12 7.93e-06
"ENSGACG00000004340" "groupVI-1212" "groupVI" 5054051 5054267 4.62 1.61e-05
"ENSGACG00000004341" "groupXVI-995" "groupXVI" 9576630 9576834 3.71 2.23e-05
"ENSGACG00000004345" "groupVI-358" "groupVI" 5074278 5074482 2.27 1.74e-05
"ENSGACG00000004345" "groupVI-1212" "groupVI" 5054051 5054267 4.62 1.61e-05
"ENSGACG00000004355" "groupVI-358" "groupVI" 5074278 5074482 2.27 1.74e-05
"ENSGACG00000004366" "groupXVII-226" "groupXVII" 1904503 1904707 2.09 6.44e-05
"ENSGACG00000004378" "groupXVI-688" "groupXVI" 9596372 9596576 3.47 2.74e-05
"ENSGACG00000004384" "groupXIX-684" "groupXIX" 6128445 6128649 4.55 2.18e-08
"ENSGACG00000004410" "groupXVI-689" "groupXVI" 9622646 9622850 3.66 2.41e-06
"ENSGACG00000004411" "groupV-1289" "groupV" 5357837 5358053 10.39 1.11e-07
"ENSGACG00000004415" "groupV-1289" "groupV" 5357837 5358053 10.39 1.11e-07
"ENSGACG00000004418" "groupXI-1343" "groupXI" 191692 191896 4.04 1.66e-05
"ENSGACG00000004446" "groupX-1223" "groupX" 6751340 6751544 4.04 1.66e-05
"ENSGACG00000004460" "groupXXI-96" "groupXXI" 9918807 9919011 2.05 4.01e-05
"ENSGACG00000004460" "groupXXI-149" "groupXXI" 9916114 9916330 2.1 8.66e-05
"ENSGACG00000004470" "groupXVI-66" "groupXVI" 9694304 9694508 2.13 1.26e-08
"ENSGACG00000004470" "groupXVI-225" "groupXVI" 9695307 9695511 2.31 2.1e-05
"ENSGACG00000004474" "groupV-760" "groupV" 5580692 5580896 4.62 8e-07
"ENSGACG00000004476" "groupV-760" "groupV" 5580692 5580896 4.62 8e-07
"ENSGACG00000004484" "groupXV-975" "groupXV" 446214 446430 4.62 1.61e-05
"ENSGACG00000004485" "groupXIX-516" "groupXIX" 6213397 6213601 3.66 2.41e-06
"ENSGACG00000004491" "groupX-678" "groupX" 6803967 6804171 2.34 7.18e-05
"ENSGACG00000004495" "groupXV-975" "groupXV" 446214 446430 4.62 1.61e-05
"ENSGACG00000004498" "groupXIX-516" "groupXIX" 6213397 6213601 3.66 2.41e-06
"ENSGACG00000004504" "groupI-370" "groupI" 207698 207902 2.09 1.67e-05
"ENSGACG00000004507" "groupVI-1639" "groupVI" 5348886 5349102 10.39 1.11e-07
"ENSGACG00000004513" "groupVI-1639" "groupVI" 5348886 5349102 10.39 1.11e-07
"ENSGACG00000004518" "groupXX-530" "groupXX" 2441216 2441420 2.6 3.64e-05
"ENSGACG00000004524" "groupI-370" "groupI" 207698 207902 2.09 1.67e-05
"ENSGACG00000004550" "groupXX-309" "groupXX" 2455533 2455737 3.01 6.1e-08
"ENSGACG00000004550" "groupXX-530" "groupXX" 2441216 2441420 2.6 3.64e-05
"ENSGACG00000004566" "groupVI-501" "groupVI" 5500762 5500966 3.32 1.13e-06
"ENSGACG00000004566" "groupVI-712" "groupVI" 5502376 5502580 4.91 1.61e-07
"ENSGACG00000004572" "groupVI-501" "groupVI" 5500762 5500966 3.32 1.13e-06
"ENSGACG00000004572" "groupVI-712" "groupVI" 5502376 5502580 4.91 1.61e-07
"ENSGACG00000004577" "groupXX-309" "groupXX" 2455533 2455737 3.01 6.1e-08
"ENSGACG00000004577" "groupXX-1364" "groupXX" 2530332 2530536 3.47 8.45e-05
"ENSGACG00000004586" "groupXXI-297" "groupXXI" 10001031 10001235 2.55 3.48e-05
"ENSGACG00000004588" "groupVIII-1275" "groupVIII" 3150163 3150367 4.51 1.08e-05
"ENSGACG00000004590" "groupXVII-183" "groupXVII" 2482335 2482539 2.19 1.01e-06
"ENSGACG00000004595" "groupXXI-297" "groupXXI" 10001031 10001235 2.55 3.48e-05
"ENSGACG00000004597" "groupV-447" "groupV" 5693199 5693403 3.34 1.26e-07
"ENSGACG00000004601" "groupV-447" "groupV" 5693199 5693403 3.34 1.26e-07
"ENSGACG00000004607" "groupXVII-183" "groupXVII" 2482335 2482539 2.19 1.01e-06
"ENSGACG00000004615" "groupXX-1364" "groupXX" 2530332 2530536 3.47 8.45e-05
"ENSGACG00000004617" "groupV-447" "groupV" 5693199 5693403 3.34 1.26e-07
"ENSGACG00000004620" "groupXII-712" "groupXII" 4155461 4155665 2.75 4.58e-06
"ENSGACG00000004643" "groupV-761" "groupV" 5711459 5711663 4.7 5.99e-08
"ENSGACG00000004664" "groupXXI-67" "groupXXI" 10050384 10050588 2.04 9.27e-06
"ENSGACG00000004668" "groupXVIII-1000" "groupXVIII" 1269528 1269744 4.04 7.14e-05
"ENSGACG00000004690" "groupXXI-67" "groupXXI" 10050384 10050588 2.04 9.27e-06
"ENSGACG00000004691" "groupXIX-777" "groupXIX" 6322225 6322429 5.55 7.4e-08
"ENSGACG00000004695" "groupXIX-777" "groupXIX" 6322225 6322429 5.55 7.4e-08
"ENSGACG00000004699" "groupI-216" "groupI" 426456 426660 2.12 1.8e-06
"ENSGACG00000004701" "groupXXI-696" "groupXXI" 10071910 10072114 7.51 4.07e-08
"ENSGACG00000004706" "groupXXI-696" "groupXXI" 10071910 10072114 7.51 4.07e-08
"ENSGACG00000004711" "groupI-216" "groupI" 426456 426660 2.12 1.8e-06
"ENSGACG00000004742" "groupXV-1340" "groupXV" 867446 867650 3.25 9.72e-05
"ENSGACG00000004750" "groupVI-543" "groupVI" 5867280 5867484 4.77 4.53e-09
"ENSGACG00000004779" "groupXV-443" "groupXV" 903822 904026 2.26 5.46e-05
"ENSGACG00000004786" "groupXV-443" "groupXV" 903822 904026 2.26 5.46e-05
"ENSGACG00000004794" "groupVIII-368" "groupVIII" 3250792 3250996 5.85 9.39e-13
"ENSGACG00000004801" "groupXII-1208" "groupXII" 5076790 5076994 6.5 2.5e-08
"ENSGACG00000004809" "groupXV-962" "groupXV" 948411 948615 3.47 2.74e-05
"ENSGACG00000004812" "groupVIII-368" "groupVIII" 3250792 3250996 5.85 9.39e-13
"ENSGACG00000004833" "groupVI-543" "groupVI" 5867280 5867484 4.77 4.53e-09
"ENSGACG00000004839" "groupXII-907" "groupXII" 5136869 5137073 4.91 1.61e-07
"ENSGACG00000004844" "groupXI-551" "groupXI" 449833 450037 2.22 4.47e-05
"ENSGACG00000004849" "groupXV-638" "groupXV" 1202452 1202656 3.15 1.15e-05
"ENSGACG00000004851" "groupXV-638" "groupXV" 1202452 1202656 3.15 1.15e-05
"ENSGACG00000004861" "groupXII-664" "groupXII" 5334970 5335174 7.62 7.56e-13
"ENSGACG00000004869" "groupXII-664" "groupXII" 5334970 5335174 7.62 7.56e-13
"ENSGACG00000004874" "groupXVII-163" "groupXVII" 2924664 2924868 2.48 4.17e-07
"ENSGACG00000004874" "groupXVII-429" "groupXVII" 2918728 2918932 3 1.48e-06
"ENSGACG00000004880" "groupXVII-163" "groupXVII" 2924664 2924868 2.48 4.17e-07
"ENSGACG00000004886" "groupXV-1198" "groupXV" 1266256 1266460 3.68 7.31e-06
"ENSGACG00000004888" "groupXV-1198" "groupXV" 1266256 1266460 3.68 7.31e-06
"ENSGACG00000004889" "groupXVII-577" "groupXVII" 2949678 2949894 3.3 1.35e-06
"ENSGACG00000004891" "groupXV-306" "groupXV" 1299646 1299850 2.25 5.11e-06
"ENSGACG00000004921" "groupXIII-259" "groupXIII" 2467273 2467477 2.18 3.63e-05
"ENSGACG00000004951" "groupXV-872" "groupXV" 1385223 1385427 3.47 2.74e-05
"ENSGACG00000004954" "groupXVII-980" "groupXVII" 3154717 3154933 6.06 1.36e-06
"ENSGACG00000004974" "groupV-448" "groupV" 6019721 6019925 2.55 3.48e-05
"ENSGACG00000004985" "groupXVII-980" "groupXVII" 3154717 3154933 6.06 1.36e-06
"ENSGACG00000004995" "groupV-448" "groupV" 6019721 6019925 2.55 3.48e-05
"ENSGACG00000005014" "groupV-595" "groupV" 6138723 6138927 2.8 3.88e-05
"ENSGACG00000005042" "groupVI-564" "groupVI" 5935929 5936145 3.92 1.4e-06
"ENSGACG00000005066" "groupVI-564" "groupVI" 5935929 5936145 3.92 1.4e-06
"ENSGACG00000005079" "groupVI-288" "groupVI" 6080408 6080612 4.08 4.1e-11
"ENSGACG00000005093" "groupXVIII-929" "groupXVIII" 1988034 1988250 4.23 7.14e-05
"ENSGACG00000005094" "groupVI-288" "groupVI" 6080408 6080612 4.08 4.1e-11
"ENSGACG00000005101" "groupX-812" "groupX" 7762481 7762685 3.68 7.31e-06
"ENSGACG00000005108" "groupVI-894" "groupVI" 6094683 6094887 11.55 4.64e-15
"ENSGACG00000005108" "groupVI-794" "groupVI" 6095079 6095283 4.12 4.41e-07
"ENSGACG00000005109" "groupXXI-300" "groupXXI" 10944284 10944488 2.37 7.8e-05
"ENSGACG00000005112" "groupXVIII-929" "groupXVIII" 1988034 1988250 4.23 7.14e-05
"ENSGACG00000005113" "groupX-812" "groupX" 7762481 7762685 3.68 7.31e-06
"ENSGACG00000005141" "groupXXI-207" "groupXXI" 10991207 10991411 4.08 4.1e-11
"ENSGACG00000005150" "groupVI-894" "groupVI" 6094683 6094887 11.55 4.64e-15
"ENSGACG00000005150" "groupVI-794" "groupVI" 6095079 6095283 4.12 4.41e-07
"ENSGACG00000005166" "groupXII-186" "groupXII" 5605956 5606160 2.38 3.17e-07
"ENSGACG00000005176" "groupXIX-267" "groupXIX" 6715952 6716156 2.96 5.26e-07
"ENSGACG00000005249" "groupXI-643" "groupXI" 961235 961439 2.49 9.67e-05
"ENSGACG00000005250" "groupXI-336" "groupXI" 1002920 1003136 3.17 7.98e-08
"ENSGACG00000005261" "groupXI-336" "groupXI" 1002920 1003136 3.17 7.98e-08
"ENSGACG00000005280" "groupXVIII-622" "groupXVIII" 2321434 2321638 3.03 1.24e-05
"ENSGACG00000005316" "groupXII-1211" "groupXII" 5822959 5823163 3.47 2.74e-05
"ENSGACG00000005322" "groupXII-1211" "groupXII" 5822959 5823163 3.47 2.74e-05
"ENSGACG00000005343" "groupVI-1656" "groupVI" 6321958 6322174 5.48 4.65e-05
"ENSGACG00000005354" "groupVI-1656" "groupVI" 6321958 6322174 5.48 4.65e-05
"ENSGACG00000005362" "groupI-107" "groupI" 1242388 1242592 2.19 2.92e-08
"ENSGACG00000005363" "groupXV-1344" "groupXV" 1614789 1614993 3.47 8.45e-05
"ENSGACG00000005366" "groupI-107" "groupI" 1242388 1242592 2.19 2.92e-08
"ENSGACG00000005369" "groupXV-1344" "groupXV" 1614789 1614993 3.47 8.45e-05
"ENSGACG00000005372" "groupXVI-870" "groupXVI" 10632589 10632805 3.46 1.99e-05
"ENSGACG00000005372" "groupXVI-943" "groupXVI" 10628711 10628927 4.04 4.89e-06
"ENSGACG00000005376" "groupXVII-699" "groupXVII" 3669787 3669991 3.47 8.96e-06
"ENSGACG00000005378" "groupXVI-870" "groupXVI" 10632589 10632805 3.46 1.99e-05
"ENSGACG00000005378" "groupXVI-943" "groupXVI" 10628711 10628927 4.04 4.89e-06
"ENSGACG00000005395" "groupXIII-88" "groupXIII" 3636529 3636733 2.96 1.82e-12
"ENSGACG00000005409" "groupXIII-88" "groupXIII" 3636529 3636733 2.96 1.82e-12
"ENSGACG00000005409" "groupXIII-518" "groupXIII" 3637114 3637318 3.23 1.42e-07
"ENSGACG00000005424" "groupXXI-391" "groupXXI" 11264818 11265022 3.15 1.15e-05
"ENSGACG00000005431" "groupXX-355" "groupXX" 4001386 4001590 2.18 3.63e-05
"ENSGACG00000005432" "groupVI-417" "groupVI" 6443194 6443398 2.51 1.13e-05
"ENSGACG00000005456" "groupV-491" "groupV" 6730793 6731009 3.05 1.45e-05
"ENSGACG00000005462" "groupXIII-709" "groupXIII" 3727587 3727791 6.07 1.54e-10
"ENSGACG00000005486" "groupVI-417" "groupVI" 6443194 6443398 2.51 1.13e-05
"ENSGACG00000005491" "groupVI-593" "groupVI" 6461363 6461567 2.83 5.52e-07
"ENSGACG00000005494" "groupXVI-426" "groupXVI" 10830780 10830984 2.8 3.88e-05
"ENSGACG00000005501" "groupXVI-426" "groupXVI" 10830780 10830984 2.8 3.88e-05
"ENSGACG00000005503" "groupXX-890" "groupXX" 4272997 4273201 4.91 1.61e-07
"ENSGACG00000005507" "groupXX-890" "groupXX" 4272997 4273201 4.91 1.61e-07
"ENSGACG00000005508" "groupXIII-709" "groupXIII" 3727587 3727791 6.07 1.54e-10
"ENSGACG00000005511" "groupI-646" "groupI" 1405057 1405261 3.36 1.4e-08
"ENSGACG00000005515" "groupXIII-1391" "groupXIII" 3877667 3877871 3.25 9.72e-05
"ENSGACG00000005523" "groupI-646" "groupI" 1405057 1405261 3.36 1.4e-08
"ENSGACG00000005530" "groupXIII-1391" "groupXIII" 3877667 3877871 3.25 9.72e-05
"ENSGACG00000005571" "groupXVII-964" "groupXVII" 3922287 3922491 3.47 8.45e-05
"ENSGACG00000005579" "groupXII-301" "groupXII" 6459079 6459283 2.31 2.17e-06
"ENSGACG00000005587" "groupXX-356" "groupXX" 4571603 4571807 2.07 5.09e-05
"ENSGACG00000005589" "groupXI-1527" "groupXI" 1444357 1444561 4.16 4.96e-05
"ENSGACG00000005592" "groupXX-356" "groupXX" 4571603 4571807 2.07 5.09e-05
"ENSGACG00000005593" "groupXII-301" "groupXII" 6459079 6459283 2.31 2.17e-06
"ENSGACG00000005605" "groupXI-1527" "groupXI" 1444357 1444561 4.16 4.96e-05
"ENSGACG00000005627" "groupXII-146" "groupXII" 6727619 6727823 2.06 8.14e-07
"ENSGACG00000005642" "groupXII-146" "groupXII" 6727619 6727823 2.06 8.14e-07
"ENSGACG00000005670" "groupXII-605" "groupXII" 6760204 6760420 3.1 3.73e-06
"ENSGACG00000005679" "groupXX-381" "groupXX" 5018938 5019142 2.26 5.46e-05
"ENSGACG00000005686" "groupVI-530" "groupVI" 6894667 6894883 2.89 4.44e-05
"ENSGACG00000005689" "groupXIII-480" "groupXIII" 4020936 4021140 7.67 1.53e-17
"ENSGACG00000005689" "groupXIII-1394" "groupXIII" 4020051 4020255 5.2 5.76e-06
"ENSGACG00000005697" "groupXII-605" "groupXII" 6760204 6760420 3.1 3.73e-06
"ENSGACG00000005730" "groupXII-571" "groupXII" 6928549 6928753 2.64 4.41e-06
"ENSGACG00000005742" "groupXII-571" "groupXII" 6928549 6928753 2.64 4.41e-06
"ENSGACG00000005761" "groupXI-602" "groupXI" 2167282 2167486 2.46 3.1e-05
"ENSGACG00000005831" "groupXVI-1686" "groupXVI" 11374375 11374591 8.08 1.02e-05
"ENSGACG00000005835" "groupX-358" "groupX" 8356460 8356664 5.2 7.59e-14
"ENSGACG00000005843" "groupI-436" "groupI" 2053541 2053757 2.07 8.66e-05
"ENSGACG00000005844" "groupXI-1110" "groupXI" 2379587 2379791 3.27 3.17e-05
"ENSGACG00000005851" "groupXVI-1686" "groupXVI" 11374375 11374591 8.08 1.02e-05
"ENSGACG00000005861" "groupX-358" "groupX" 8356460 8356664 5.2 7.59e-14
"ENSGACG00000005869" "groupI-436" "groupI" 2053541 2053757 2.07 8.66e-05
"ENSGACG00000005872" "groupX-742" "groupX" 8406655 8406859 2.49 9.67e-05
"ENSGACG00000005874" "groupX-742" "groupX" 8406655 8406859 2.49 9.67e-05
"ENSGACG00000005888" "groupXV-878" "groupXV" 2140583 2140787 3.29 1.04e-05
"ENSGACG00000005912" "groupXVII-432" "groupXVII" 4209725 4209929 2.71 1.32e-05
"ENSGACG00000005914" "groupXVI-161" "groupXVI" 11486519 11486723 2.44 1.12e-06
"ENSGACG00000005926" "groupXVII-432" "groupXVII" 4209725 4209929 2.71 1.32e-05
"ENSGACG00000005926" "groupXVII-769" "groupXVII" 4218066 4218270 3.9 1.84e-06
"ENSGACG00000005926" "groupXVII-851" "groupXVII" 4219656 4219860 5.89 1.24e-08
"ENSGACG00000005926" "groupXVII-967" "groupXVII" 4219243 4219447 3.47 2.74e-05
"ENSGACG00000005933" "groupV-863" "groupV" 7942783 7942987 4.04 1.66e-05
"ENSGACG00000005941" "groupXVII-432" "groupXVII" 4209725 4209929 2.71 1.32e-05
"ENSGACG00000005941" "groupXVII-769" "groupXVII" 4218066 4218270 3.9 1.84e-06
"ENSGACG00000005941" "groupXVII-851" "groupXVII" 4219656 4219860 5.89 1.24e-08
"ENSGACG00000005941" "groupXVII-967" "groupXVII" 4219243 4219447 3.47 2.74e-05
"ENSGACG00000005947" "groupX-902" "groupX" 8648693 8648897 3.47 8.96e-06
"ENSGACG00000005961" "groupX-902" "groupX" 8648693 8648897 3.47 8.96e-06
"ENSGACG00000005963" "groupV-863" "groupV" 7942783 7942987 4.04 1.66e-05
"ENSGACG00000005964" "groupVI-1013" "groupVI" 7197793 7197997 3.68 7.31e-06
"ENSGACG00000005975" "groupXI-855" "groupXI" 2526672 2526876 3.03 1.24e-05
"ENSGACG00000005989" "groupXVIII-240" "groupXVIII" 3222776 3222980 2.47 1.2e-06
"ENSGACG00000005990" "groupXI-855" "groupXI" 2526672 2526876 3.03 1.24e-05
"ENSGACG00000006010" "groupXV-407" "groupXV" 2324971 2325175 2.83 5.52e-07
"ENSGACG00000006014" "groupVI-1326" "groupVI" 7332290 7332494 5.89 1.24e-08
"ENSGACG00000006020" "groupXVIII-240" "groupXVIII" 3222776 3222980 2.47 1.2e-06
"ENSGACG00000006023" "groupXV-407" "groupXV" 2324971 2325175 2.83 5.52e-07
"ENSGACG00000006023" "groupXV-802" "groupXV" 2340038 2340242 12.13 3.81e-16
"ENSGACG00000006037" "groupXX-982" "groupXX" 5413952 5414156 3.12 3.49e-05
"ENSGACG00000006044" "groupVIII-819" "groupVIII" 6018871 6019075 2.89 3.84e-05
"ENSGACG00000006051" "groupXX-982" "groupXX" 5413952 5414156 3.12 3.49e-05
"ENSGACG00000006052" "groupVIII-819" "groupVIII" 6018871 6019075 2.89 3.84e-05
"ENSGACG00000006095" "groupXX-1442" "groupXX" 5576310 5576526 4.04 7.14e-05
"ENSGACG00000006108" "groupX-896" "groupX" 8856319 8856535 3.35 6.9e-05
"ENSGACG00000006118" "groupXX-1442" "groupXX" 5576310 5576526 4.04 7.14e-05
"ENSGACG00000006126" "groupX-896" "groupX" 8856319 8856535 3.35 6.9e-05
"ENSGACG00000006143" "groupXIII-521" "groupXIII" 4616887 4617091 7.97 9.43e-14
"ENSGACG00000006162" "groupV-940" "groupV" 8135397 8135613 10.96 1.11e-07
"ENSGACG00000006189" "groupVIII-861" "groupVIII" 6457168 6457384 3.46 1.99e-05
"ENSGACG00000006207" "groupV-940" "groupV" 8135397 8135613 10.96 1.11e-07
"ENSGACG00000006209" "groupXIII-978" "groupXIII" 4710793 4711009 3.75 1.99e-05
"ENSGACG00000006210" "groupVIII-1153" "groupVIII" 6532606 6532810 3.12 3.49e-05
"ENSGACG00000006212" "groupXIII-978" "groupXIII" 4710793 4711009 3.75 1.99e-05
"ENSGACG00000006228" "groupXI-796" "groupXI" 2668648 2668852 3.07 4.15e-06
"ENSGACG00000006230" "groupXI-796" "groupXI" 2668648 2668852 3.07 4.15e-06
"ENSGACG00000006240" "groupXVI-744" "groupXVI" 11942423 11942639 4.04 4.89e-06
"ENSGACG00000006245" "groupXVIII-538" "groupXVIII" 3507765 3507969 2.41 8.43e-05
"ENSGACG00000006245" "groupXVIII-735" "groupXVIII" 3501518 3501722 2.99 3.71e-05
"ENSGACG00000006251" "groupXVIII-538" "groupXVIII" 3507765 3507969 2.41 8.43e-05
"ENSGACG00000006251" "groupXVIII-735" "groupXVIII" 3501518 3501722 2.99 3.71e-05
"ENSGACG00000006253" "groupX-896" "groupX" 8856319 8856535 3.35 6.9e-05
"ENSGACG00000006268" "groupXVIII-589" "groupXVIII" 4026339 4026543 3.81 2.06e-07
"ENSGACG00000006289" "groupXIII-884" "groupXIII" 4932200 4932404 3.47 8.96e-06
"ENSGACG00000006301" "groupXVI-180" "groupXVI" 12006636 12006840 2.41 1.05e-06
"ENSGACG00000006312" "groupXVI-180" "groupXVI" 12006636 12006840 2.41 1.05e-06
"ENSGACG00000006313" "groupXIII-792" "groupXIII" 4985155 4985359 7.28 5.8e-12
"ENSGACG00000006323" "groupX-824" "groupX" 9026168 9026372 4.12 4.41e-07
"ENSGACG00000006325" "groupXVI-466" "groupXVI" 12106810 12107014 3.47 1.07e-07
"ENSGACG00000006330" "groupXV-1095" "groupXV" 2737481 2737685 3.47 8.45e-05
"ENSGACG00000006332" "groupXVIII-1622" "groupXVIII" 4279861 4280077 5.77 8.31e-06
"ENSGACG00000006334" "groupXVIII-822" "groupXVIII" 4318695 4318899 4.95 1.2e-08
"ENSGACG00000006334" "groupXVIII-1622" "groupXVIII" 4279861 4280077 5.77 8.31e-06
"ENSGACG00000006339" "groupXVIII-630" "groupXVIII" 4403691 4403895 3.62 2.64e-07
"ENSGACG00000006339" "groupXVIII-1176" "groupXVIII" 4394580 4394784 3.25 9.72e-05
"ENSGACG00000006362" "groupXV-803" "groupXV" 2770431 2770635 4.12 4.41e-07
"ENSGACG00000006368" "groupXV-228" "groupXV" 2780901 2781105 2.81 1.03e-09
"ENSGACG00000006368" "groupXV-803" "groupXV" 2770431 2770635 4.12 4.41e-07
"ENSGACG00000006383" "groupXVII-972" "groupXVII" 5041309 5041513 3.9 1.84e-06
"ENSGACG00000006395" "groupXI-514" "groupXI" 2825110 2825314 2.82 4.59e-06
"ENSGACG00000006395" "groupXI-1014" "groupXI" 2820101 2820305 2.89 3.84e-05
"ENSGACG00000006396" "groupXVII-972" "groupXVII" 5041309 5041513 3.9 1.84e-06
"ENSGACG00000006400" "groupXI-514" "groupXI" 2825110 2825314 2.82 4.59e-06
"ENSGACG00000006400" "groupXI-1014" "groupXI" 2820101 2820305 2.89 3.84e-05
"ENSGACG00000006400" "groupXI-1115" "groupXI" 2852598 2852802 3.47 8.96e-06
"ENSGACG00000006401" "groupXI-1115" "groupXI" 2852598 2852802 3.47 8.96e-06
"ENSGACG00000006405" "groupXIII-283" "groupXIII" 5054512 5054716 2.98 9.29e-10
"ENSGACG00000006410" "groupXVII-1332" "groupXVII" 5122893 5123109 4.23 7.14e-05
"ENSGACG00000006418" "groupXIII-283" "groupXIII" 5054512 5054716 2.98 9.29e-10
"ENSGACG00000006434" "groupV-555" "groupV" 8310303 8310519 3.08 5.69e-05
"ENSGACG00000006450" "groupXVIII-1034" "groupXVIII" 4528514 4528718 3.71 2.23e-05
"ENSGACG00000006472" "groupI-1930" "groupI" 3255425 3255629 4.16 4.96e-05
"ENSGACG00000006473" "groupXII-1614" "groupXII" 7981982 7982198 4.04 7.14e-05
"ENSGACG00000006478" "groupI-1930" "groupI" 3255425 3255629 4.16 4.96e-05
"ENSGACG00000006520" "groupXX-407" "groupXX" 6535614 6535818 2.38 8.63e-06
"ENSGACG00000006520" "groupXX-1795" "groupXX" 6509303 6509519 5.19 4.65e-05
"ENSGACG00000006531" "groupXX-407" "groupXX" 6535614 6535818 2.38 8.63e-06
"ENSGACG00000006581" "groupXX-1452" "groupXX" 6870489 6870705 6.64 2.07e-07
"ENSGACG00000006613" "groupVIII-1221" "groupVIII" 7012937 7013153 4.04 7.14e-05
