"ensembl_gene_id" "peak" "chr" "start" "end" "fc" "p"
"ENSGACG00000008773" "groupVIII-1220" "groupVIII" 10183539 10183735 3.48 5.19e-07
"ENSGACG00000008780" "groupXX-1459" "groupXX" 10213880 10214076 2.36 5.58e-05
"ENSGACG00000008789" "groupXII-1144" "groupXII" 10937080 10937276 2.83 5.9e-07
"ENSGACG00000008819" "groupXX-1459" "groupXX" 10213880 10214076 2.36 5.58e-05
"ENSGACG00000008823" "groupXII-1144" "groupXII" 10937080 10937276 2.83 5.9e-07
"ENSGACG00000008853" "groupX-763" "groupX" 13428045 13428241 3.26 6.51e-09
"ENSGACG00000008853" "groupX-2153" "groupX" 13417501 13417697 4.01 4.89e-06
"ENSGACG00000008895" "groupXVIII-534" "groupXVIII" 8471259 8471455 2.52 5.42e-07
"ENSGACG00000008899" "groupXVII-758" "groupXVII" 8494254 8494450 2.12 3.95e-05
"ENSGACG00000008904" "groupXI-753" "groupXI" 6150178 6150374 2.01 7.03e-05
"ENSGACG00000008918" "groupXI-753" "groupXI" 6150178 6150374 2.01 7.03e-05
"ENSGACG00000008982" "groupXX-528" "groupXX" 10491256 10491452 2.32 2.11e-07
"ENSGACG00000008984" "groupXX-528" "groupXX" 10491256 10491452 2.32 2.11e-07
"ENSGACG00000008996" "groupXII-1033" "groupXII" 11193988 11194184 2.18 1.78e-05
"ENSGACG00000009008" "groupXII-1033" "groupXII" 11193988 11194184 2.18 1.78e-05
"ENSGACG00000009057" "groupXI-733" "groupXI" 6276140 6276336 2.02 2.35e-05
"ENSGACG00000009070" "groupXI-733" "groupXI" 6276140 6276336 2.02 2.35e-05
"ENSGACG00000009135" "groupVI-1483" "groupVI" 10696694 10696890 2.78 4.24e-05
"ENSGACG00000009261" "groupVIII-1250" "groupVIII" 11516805 11517001 2.83 8.65e-06
"ENSGACG00000009264" "groupVIII-1250" "groupVIII" 11516805 11517001 2.83 8.65e-06
"ENSGACG00000009378" "groupXIX-597" "groupXIX" 10598301 10598497 2.85 8.79e-08
"ENSGACG00000009388" "groupXIX-597" "groupXIX" 10598301 10598497 2.85 8.79e-08
"ENSGACG00000009432" "groupXVIII-1621" "groupXVIII" 9104984 9105180 2.59 7.86e-05
"ENSGACG00000009479" "groupXVIII-1621" "groupXVIII" 9104984 9105180 2.59 7.86e-05
"ENSGACG00000009517" "groupVIII-2004" "groupVIII" 12095185 12095381 2.78 4.24e-05
"ENSGACG00000009524" "groupXX-753" "groupXX" 11293162 11293358 2.69 9.03e-07
"ENSGACG00000009545" "groupVIII-2004" "groupVIII" 12095185 12095381 2.78 4.24e-05
"ENSGACG00000009548" "groupVI-705" "groupVI" 11324146 11324342 2.4 5.43e-06
"ENSGACG00000009555" "groupXVIII-751" "groupXVIII" 9275497 9275693 2.4 1.56e-05
"ENSGACG00000009560" "groupXX-753" "groupXX" 11293162 11293358 2.69 9.03e-07
"ENSGACG00000009569" "groupXII-796" "groupXII" 11918951 11919147 2.02 3.54e-05
"ENSGACG00000009574" "groupXII-796" "groupXII" 11918951 11919147 2.02 3.54e-05
"ENSGACG00000009577" "groupVI-1063" "groupVI" 11373030 11373226 2.55 4.69e-05
"ENSGACG00000009577" "groupVI-705" "groupVI" 11324146 11324342 2.4 5.43e-06
"ENSGACG00000009582" "groupVI-1063" "groupVI" 11373030 11373226 2.55 4.69e-05
"ENSGACG00000009593" "groupX-1086" "groupX" 14704859 14705055 2.94 2.94e-06
"ENSGACG00000009626" "groupXIX-966" "groupXIX" 10965347 10965543 5.1 1.6e-10
"ENSGACG00000009642" "groupXIX-966" "groupXIX" 10965347 10965543 5.1 1.6e-10
"ENSGACG00000009650" "groupXV-955" "groupXV" 7679387 7679583 2.14 9.03e-05
"ENSGACG00000009691" "groupXII-1038" "groupXII" 12050349 12050545 3.88 1.56e-10
"ENSGACG00000009748" "groupXIX-1349" "groupXIX" 11106922 11107118 4.45 3.14e-08
"ENSGACG00000009761" "groupI-1171" "groupI" 9621156 9621352 2.43 8.88e-07
"ENSGACG00000009773" "groupI-1171" "groupI" 9621156 9621352 2.43 8.88e-07
"ENSGACG00000009806" "groupXII-2547" "groupXII" 12188997 12189193 4.48 1.13e-06
"ENSGACG00000009828" "groupXI-1921" "groupXI" 7506980 7507176 7.42 4.11e-12
"ENSGACG00000009852" "groupXI-1921" "groupXI" 7506980 7507176 7.42 4.11e-12
"ENSGACG00000009891" "groupI-3347" "groupI" 9857151 9857347 4.25 4.89e-06
"ENSGACG00000009912" "groupI-3347" "groupI" 9857151 9857347 4.25 4.89e-06
"ENSGACG00000009960" "groupX-987" "groupX" 15307081 15307277 3.44 1.21e-07
"ENSGACG00000009962" "groupX-987" "groupX" 15307081 15307277 3.44 1.21e-07
"ENSGACG00000010046" "groupXVII-1934" "groupXVII" 10366672 10366868 4.01 4.89e-06
"ENSGACG00000010052" "groupXIX-1040" "groupXIX" 11712261 11712457 6.37 1.57e-12
"ENSGACG00000010054" "groupXIX-1040" "groupXIX" 11712261 11712457 6.37 1.57e-12
"ENSGACG00000010055" "groupXVII-1934" "groupXVII" 10366672 10366868 4.01 4.89e-06
"ENSGACG00000010066" "groupVIII-2014" "groupVIII" 12809181 12809377 3.46 5.18e-06
"ENSGACG00000010104" "groupVIII-1359" "groupVIII" 12841365 12841561 2.44 2.26e-05
"ENSGACG00000010115" "groupI-1545" "groupI" 10115574 10115770 2.2 4.02e-05
"ENSGACG00000010124" "groupVI-1289" "groupVI" 12310280 12310476 2.59 7.86e-05
"ENSGACG00000010126" "groupVI-1289" "groupVI" 12310280 12310476 2.59 7.86e-05
"ENSGACG00000010188" "groupXVIII-544" "groupXVIII" 10121875 10122071 2.2 1.21e-05
"ENSGACG00000010191" "groupXVIII-544" "groupXVIII" 10121875 10122071 2.2 1.21e-05
"ENSGACG00000010226" "groupI-1066" "groupI" 10337510 10337706 2.07 2.08e-05
"ENSGACG00000010246" "groupI-1066" "groupI" 10337510 10337706 2.07 2.08e-05
"ENSGACG00000010266" "groupXVIII-1156" "groupXVIII" 10172142 10172338 2.95 1.14e-05
"ENSGACG00000010278" "groupXVIII-1156" "groupXVIII" 10172142 10172338 2.95 1.14e-05
"ENSGACG00000010299" "groupXVIII-618" "groupXVIII" 10258005 10258201 2.28 7.91e-06
"ENSGACG00000010368" "groupXV-1207" "groupXV" 8859728 8859924 2.22 5.99e-05
"ENSGACG00000010369" "groupXIII-1297" "groupXIII" 10699199 10699395 2.66 4.68e-06
"ENSGACG00000010372" "groupXV-1207" "groupXV" 8859728 8859924 2.22 5.99e-05
"ENSGACG00000010375" "groupXIII-1297" "groupXIII" 10699199 10699395 2.66 4.68e-06
"ENSGACG00000010375" "groupXIII-2267" "groupXIII" 10728005 10728201 4.24 1.41e-07
"ENSGACG00000010419" "groupXIII-722" "groupXIII" 11343723 11343919 2.24 1.24e-05
"ENSGACG00000010431" "groupXIII-722" "groupXIII" 11343723 11343919 2.24 1.24e-05
"ENSGACG00000010501" "scaffold_185-2" "scaffold_185" 149274 149470 6.04 2.82e-14
"ENSGACG00000010518" "groupVI-1046" "groupVI" 13141572 13141768 2.94 3.29e-06
"ENSGACG00000010522" "groupVI-1046" "groupVI" 13141572 13141768 2.94 3.29e-06
"ENSGACG00000010555" "groupI-2764" "groupI" 11027300 11027496 3.3 1.76e-05
"ENSGACG00000010568" "groupVIII-1529" "groupVIII" 13370316 13370512 3.03 2.02e-05
"ENSGACG00000010593" "groupVIII-1529" "groupVIII" 13370316 13370512 3.03 2.02e-05
"ENSGACG00000010644" "groupXII-1968" "groupXII" 13538203 13538399 3.78 5.42e-06
"ENSGACG00000010684" "groupI-2306" "groupI" 11169782 11169978 5.3 4.92e-11
"ENSGACG00000010693" "groupI-1365" "groupI" 11228651 11228847 2.36 1.07e-05
"ENSGACG00000010781" "groupXVIII-959" "groupXVIII" 10762017 10762213 5.03 2.56e-12
"ENSGACG00000010788" "groupXII-990" "groupXII" 13699561 13699757 2.33 3.39e-06
"ENSGACG00000010800" "groupXII-990" "groupXII" 13699561 13699757 2.33 3.39e-06
"ENSGACG00000010807" "groupXIX-791" "groupXIX" 12794782 12794978 3.44 1.21e-07
"ENSGACG00000010823" "groupXIX-791" "groupXIX" 12794782 12794978 3.44 1.21e-07
"ENSGACG00000010850" "groupI-3047" "groupI" 11873590 11873786 3.96 1.4e-06
"ENSGACG00000010854" "groupI-3047" "groupI" 11873590 11873786 3.96 1.4e-06
"ENSGACG00000010861" "groupXIX-372" "groupXIX" 12862569 12862765 2.12 2.37e-06
"ENSGACG00000010873" "groupXIX-603" "groupXIX" 12907234 12907430 3.02 9.68e-09
"ENSGACG00000010878" "groupXI-1326" "groupXI" 8725773 8725969 3.78 5.95e-10
"ENSGACG00000010973" "groupXVIII-1788" "groupXVIII" 11077583 11077779 4.24 1.41e-07
"ENSGACG00000011008" "groupXVIII-1788" "groupXVIII" 11077583 11077779 4.24 1.41e-07
"ENSGACG00000011037" "groupXV-1438" "groupXV" 10312437 10312633 3.24 4.53e-06
"ENSGACG00000011111" "groupXIII-1015" "groupXIII" 12328111 12328307 2.14 9.03e-05
"ENSGACG00000011127" "groupXV-1442" "groupXV" 10505622 10505818 2.62 6.68e-05
"ENSGACG00000011157" "groupI-2036" "groupI" 12279572 12279768 3.1 1.45e-05
"ENSGACG00000011181" "groupI-1840" "groupI" 12311275 12311471 2.71 2.84e-05
"ENSGACG00000011212" "groupXV-1443" "groupXV" 10604934 10605130 2.83 8.65e-06
"ENSGACG00000011223" "groupI-2527" "groupI" 12341729 12341925 3.03 2.02e-05
"ENSGACG00000011235" "groupXV-1443" "groupXV" 10604934 10605130 2.83 8.65e-06
"ENSGACG00000011251" "groupI-2527" "groupI" 12341729 12341925 3.03 2.02e-05
"ENSGACG00000011294" "groupVIII-1313" "groupVIII" 14358407 14358603 2.94 3.29e-06
"ENSGACG00000011299" "groupXIII-562" "groupXIII" 12872853 12873049 2.08 2.37e-06
"ENSGACG00000011337" "groupI-990" "groupI" 12471543 12471739 2.24 2.69e-05
"ENSGACG00000011340" "groupXIX-644" "groupXIX" 13779301 13779497 2.36 3.34e-05
"ENSGACG00000011349" "groupXII-1094" "groupXII" 15136907 15137103 2.69 9.03e-07
"ENSGACG00000011383" "groupI-2771" "groupI" 12884739 12884935 4.24 1.41e-07
"ENSGACG00000011397" "groupXIX-766" "groupXIX" 14060489 14060685 2.83 4.45e-07
"ENSGACG00000011493" "groupVIII-944" "groupVIII" 14636201 14636397 2.38 5.28e-05
"ENSGACG00000011508" "groupVIII-1574" "groupVIII" 14669360 14669556 3.1 1.45e-05
"ENSGACG00000011546" "groupXIII-1119" "groupXIII" 13024749 13024945 2.56 8.01e-06
"ENSGACG00000011564" "groupXIX-1070" "groupXIX" 14641350 14641546 3.1 1.45e-05
"ENSGACG00000011613" "groupXVII-765" "groupXVII" 12691013 12691209 2.65 2.97e-06
"ENSGACG00000011618" "groupXVII-765" "groupXVII" 12691013 12691209 2.65 2.97e-06
"ENSGACG00000011634" "groupVIII-432" "groupVIII" 15009937 15010133 3.46 4.06e-13
"ENSGACG00000011638" "groupVI-558" "groupVI" 15623588 15623784 2.03 5.32e-05
"ENSGACG00000011648" "groupVI-558" "groupVI" 15623588 15623784 2.03 5.32e-05
"ENSGACG00000011653" "groupVIII-432" "groupVIII" 15009937 15010133 3.46 4.06e-13
"ENSGACG00000011661" "groupXIX-577" "groupXIX" 14891216 14891412 2.6 1.26e-07
"ENSGACG00000011681" "groupXIX-577" "groupXIX" 14891216 14891412 2.6 1.26e-07
"ENSGACG00000011728" "groupXII-545" "groupXII" 15448211 15448407 2.04 6.95e-06
"ENSGACG00000011730" "groupXII-545" "groupXII" 15448211 15448407 2.04 6.95e-06
"ENSGACG00000011791" "groupXV-1029" "groupXV" 11607949 11608145 2.74 6.42e-06
"ENSGACG00000011793" "groupXV-1029" "groupXV" 11607949 11608145 2.74 6.42e-06
"ENSGACG00000011842" "groupXV-1061" "groupXV" 11653219 11653415 2.25 1.98e-05
"ENSGACG00000011934" "groupXX-1022" "groupXX" 12928944 12929140 2.42 8.52e-06
"ENSGACG00000011942" "groupXX-1022" "groupXX" 12928944 12929140 2.42 8.52e-06
"ENSGACG00000011965" "groupXX-627" "groupXX" 13001194 13001390 2.12 6.05e-06
"ENSGACG00000011984" "groupXVIII-796" "groupXVIII" 12800204 12800400 2.14 9.03e-05
"ENSGACG00000011999" "groupXIII-1018" "groupXIII" 13487064 13487260 2.45 2.99e-06
"ENSGACG00000011999" "groupXIII-2529" "groupXIII" 13555211 13555407 5.66 1.24e-07
"ENSGACG00000012022" "groupXII-2369" "groupXII" 15792842 15793038 3.59 1.99e-05
"ENSGACG00000012041" "groupXV-1416" "groupXV" 11906858 11907054 2.71 2.84e-05
"ENSGACG00000012177" "groupXVIII-1658" "groupXVIII" 13296689 13296885 3.33 1.84e-06
"ENSGACG00000012185" "groupXVIII-1658" "groupXVIII" 13296689 13296885 3.33 1.84e-06
"ENSGACG00000012233" "groupXIII-2100" "groupXIII" 14172980 14173176 2.71 9.4e-05
"ENSGACG00000012244" "groupXIII-2100" "groupXIII" 14172980 14173176 2.71 9.4e-05
"ENSGACG00000012255" "groupVIII-890" "groupVIII" 15468981 15469177 2.89 5.37e-07
"ENSGACG00000012286" "groupVIII-1370" "groupVIII" 15592994 15593190 2.52 8.87e-06
"ENSGACG00000012294" "groupVIII-1370" "groupVIII" 15592994 15593190 2.52 8.87e-06
"ENSGACG00000012412" "groupXIX-1401" "groupXIX" 15785296 15785492 2.71 2.84e-05
"ENSGACG00000012443" "groupXX-796" "groupXX" 13682635 13682831 2.31 5.29e-06
"ENSGACG00000012458" "groupXIX-1401" "groupXIX" 15785296 15785492 2.71 2.84e-05
"ENSGACG00000012506" "groupVIII-953" "groupVIII" 15841422 15841618 2.25 1.98e-05
"ENSGACG00000012509" "groupVIII-953" "groupVIII" 15841422 15841618 2.25 1.98e-05
"ENSGACG00000012539" "scaffold_126-10" "scaffold_126" 57074 57270 2.12 3.72e-07
"ENSGACG00000012555" "groupXIX-735" "groupXIX" 16012140 16012336 2.32 3.79e-05
"ENSGACG00000012580" "groupXIX-735" "groupXIX" 16012140 16012336 2.32 3.79e-05
"ENSGACG00000012589" "groupXV-733" "groupXV" 13175140 13175336 2.17 4e-05
"ENSGACG00000012606" "groupXI-1346" "groupXI" 12035247 12035443 3.51 3.89e-07
"ENSGACG00000012609" "groupXI-1346" "groupXI" 12035247 12035443 3.51 3.89e-07
"ENSGACG00000012611" "groupIII-699" "groupIII" 135942 136138 2.58 4.63e-07
"ENSGACG00000012613" "groupIII-699" "groupIII" 135942 136138 2.58 4.63e-07
"ENSGACG00000012660" "scaffold_98-11" "scaffold_98" 393229 393425 2.01 7.03e-05
"ENSGACG00000012729" "scaffold_126-24" "scaffold_126" 163057 163253 4.77 1.08e-07
"ENSGACG00000012741" "groupXI-678" "groupXI" 12285802 12285998 2.03 6.8e-06
"ENSGACG00000012745" "scaffold_126-24" "scaffold_126" 163057 163253 4.77 1.08e-07
"ENSGACG00000012757" "groupXI-678" "groupXI" 12285802 12285998 2.03 6.8e-06
"ENSGACG00000012787" "groupXIX-1267" "groupXIX" 16568407 16568603 2.62 6.68e-05
"ENSGACG00000012796" "groupXIX-1267" "groupXIX" 16568407 16568603 2.62 6.68e-05
"ENSGACG00000012839" "groupXV-652" "groupXV" 13518131 13518327 2.17 1.72e-06
"ENSGACG00000012841" "scaffold_247-5" "scaffold_247" 2663 2859 3.78 5.95e-10
"ENSGACG00000012861" "groupXIII-1741" "groupXIII" 14938609 14938805 4.06 3.66e-08
"ENSGACG00000012865" "groupXIII-1741" "groupXIII" 14938609 14938805 4.06 3.66e-08
"ENSGACG00000012871" "groupXVIII-431" "groupXVIII" 14757595 14757791 2.26 3.35e-07
"ENSGACG00000012875" "groupXVIII-431" "groupXVIII" 14757595 14757791 2.26 3.35e-07
"ENSGACG00000012907" "groupXV-1184" "groupXV" 14134153 14134349 3.06 1.06e-06
"ENSGACG00000012910" "groupXV-1184" "groupXV" 14134153 14134349 3.06 1.06e-06
"ENSGACG00000012958" "groupXX-2024" "groupXX" 14967543 14967739 2.78 4.24e-05
"ENSGACG00000012983" "groupI-1572" "groupI" 16763839 16764035 2.69 9.03e-07
"ENSGACG00000012985" "groupI-1572" "groupI" 16763839 16764035 2.69 9.03e-07
"ENSGACG00000013021" "groupXX-584" "groupXX" 15305659 15305855 2.07 3.33e-05
"ENSGACG00000013021" "groupXX-931" "groupXX" 15380237 15380433 2.19 4.55e-05
"ENSGACG00000013035" "groupXII-1372" "groupXII" 17644165 17644361 2.54 5.08e-05
"ENSGACG00000013037" "groupXX-931" "groupXX" 15380237 15380433 2.19 4.55e-05
"ENSGACG00000013062" "groupXIII-1493" "groupXIII" 15836513 15836709 2.59 7.86e-05
"ENSGACG00000013069" "groupIII-993" "groupIII" 577429 577625 2.6 3.37e-06
"ENSGACG00000013073" "groupXII-1372" "groupXII" 17644165 17644361 2.54 5.08e-05
"ENSGACG00000013075" "groupXIII-2115" "groupXIII" 15948444 15948640 4.95 5.16e-08
"ENSGACG00000013076" "groupXIII-2115" "groupXIII" 15948444 15948640 4.95 5.16e-08
"ENSGACG00000013128" "groupXX-839" "groupXX" 15522967 15523163 2.61 1.96e-06
"ENSGACG00000013133" "groupXX-839" "groupXX" 15522967 15523163 2.61 1.96e-06
"ENSGACG00000013144" "groupXVIII-657" "groupXVIII" 15196031 15196227 2.23 4.9e-06
"ENSGACG00000013144" "groupXVIII-885" "groupXVIII" 15218076 15218272 3.39 6.63e-09
"ENSGACG00000013145" "groupXVIII-885" "groupXVIII" 15218076 15218272 3.39 6.63e-09
"ENSGACG00000013157" "groupXX-1826" "groupXX" 15716298 15716494 3.31 4.23e-07
"ENSGACG00000013171" "groupXX-1826" "groupXX" 15716298 15716494 3.31 4.23e-07
"ENSGACG00000013182" "groupXIX-341" "groupXIX" 17032784 17032980 2.05 7.52e-06
"ENSGACG00000013235" "groupXIX-1185" "groupXIX" 17249897 17250093 3.24 4.53e-06
"ENSGACG00000013251" "groupIII-1384" "groupIII" 1071614 1071810 2.32 3.79e-05
"ENSGACG00000013253" "groupIII-1384" "groupIII" 1071614 1071810 2.32 3.79e-05
"ENSGACG00000013255" "groupXV-1520" "groupXV" 15760545 15760741 2.83 9.85e-06
"ENSGACG00000013261" "groupXV-924" "groupXV" 15896811 15897007 2.04 8.02e-05
"ENSGACG00000013324" "groupXII-830" "groupXII" 18288072 18288268 2.02 2.76e-05
"ENSGACG00000013325" "groupI-692" "groupI" 17370254 17370450 2 6.95e-06
"ENSGACG00000013335" "groupXII-830" "groupXII" 18288072 18288268 2.02 2.76e-05
"ENSGACG00000013357" "groupXI-982" "groupXI" 12954922 12955118 2.4 1.56e-05
"ENSGACG00000013359" "groupXI-982" "groupXI" 12954922 12955118 2.4 1.56e-05
"ENSGACG00000013360" "groupI-692" "groupI" 17370254 17370450 2 6.95e-06
"ENSGACG00000013382" "groupXIII-371" "groupXIII" 16320561 16320757 2.23 4.22e-09
"ENSGACG00000006485" "groupXX-1781" "groupXX" 6435168 6435364 2.55 4.69e-05
"ENSGACG00000006485" "groupXX-1751" "groupXX" 6477180 6477376 3.33 1.84e-06
"ENSGACG00000013422" "scaffold_61-14" "scaffold_61" 522951 523147 2.57 1.28e-06
"ENSGACG00000013432" "scaffold_61-8" "scaffold_61" 574227 574423 2.83 5.73e-10
"ENSGACG00000006735" "groupXV-1113" "groupXV" 3126592 3126788 2.4 8.21e-05
"ENSGACG00000013477" "groupXIII-1958" "groupXIII" 16450180 16450376 3.15 5.69e-05
"ENSGACG00000013518" "groupIII-696" "groupIII" 1562152 1562348 2.47 2.26e-07
"ENSGACG00000013522" "groupXIII-1958" "groupXIII" 16450180 16450376 3.15 5.69e-05
"ENSGACG00000013586" "groupI-806" "groupI" 18920680 18920876 2.07 2.08e-05
"ENSGACG00000013604" "groupI-806" "groupI" 18920680 18920876 2.07 2.08e-05
"ENSGACG00000015450" "groupII-772" "groupII" 8524329 8524525 2.17 4e-05
"ENSGACG00000011979" "groupXIII-1018" "groupXIII" 13487064 13487260 2.45 2.99e-06
"ENSGACG00000013707" "groupI-832" "groupI" 19935102 19935298 2.12 1.19e-05
"ENSGACG00000013707" "groupI-1090" "groupI" 19931188 19931384 2.12 2.47e-05
"ENSGACG00000013709" "groupI-832" "groupI" 19935102 19935298 2.12 1.19e-05
"ENSGACG00000013709" "groupI-1090" "groupI" 19931188 19931384 2.12 2.47e-05
"ENSGACG00000013753" "groupVIII-539" "groupVIII" 17824647 17824843 2.03 5.32e-05
"ENSGACG00000013764" "groupVIII-539" "groupVIII" 17824647 17824843 2.03 5.32e-05
"ENSGACG00000013801" "groupXIX-1295" "groupXIX" 19383643 19383839 3.36 8.03e-06
"ENSGACG00000013818" "groupXI-1611" "groupXI" 13519248 13519444 2.4 8.21e-05
"ENSGACG00000013819" "groupXIII-2366" "groupXIII" 17374397 17374593 3 8.93e-05
"ENSGACG00000013823" "groupXIII-2366" "groupXIII" 17374397 17374593 3 8.93e-05
"ENSGACG00000012490" "groupXVIII-1037" "groupXVIII" 14175662 14175858 3.07 3.73e-06
"ENSGACG00000012490" "groupXVIII-1000" "groupXVIII" 14153416 14153612 2.54 5.08e-05
"ENSGACG00000013956" "groupXX-2022" "groupXX" 17859639 17859835 2.83 3.34e-05
"ENSGACG00000013958" "groupXX-2022" "groupXX" 17859639 17859835 2.83 3.34e-05
"ENSGACG00000013976" "groupI-834" "groupI" 20675841 20676037 2.28 1.56e-06
"ENSGACG00000013980" "groupI-834" "groupI" 20675841 20676037 2.28 1.56e-06
"ENSGACG00000013992" "groupXIII-488" "groupXIII" 17661616 17661812 2.15 7.36e-07
"ENSGACG00000014003" "groupXIII-488" "groupXIII" 17661616 17661812 2.15 7.36e-07
"ENSGACG00000014017" "groupIII-1575" "groupIII" 2704685 2704881 3.18 6.22e-06
"ENSGACG00000014017" "groupIII-2034" "groupIII" 2676123 2676319 2.78 4.24e-05
"ENSGACG00000011974" "groupXVIII-796" "groupXVIII" 12800204 12800400 2.14 9.03e-05
"ENSGACG00000014058" "groupXIII-1762" "groupXIII" 17768612 17768808 4.87 1.35e-09
"ENSGACG00000015988" "groupIX-590" "groupIX" 763434 763630 2.19 1.1e-06
"ENSGACG00000014071" "groupVIII-1719" "groupVIII" 18319791 18319987 3.36 8.03e-06
"ENSGACG00000014083" "groupXX-1044" "groupXX" 18169172 18169368 2.28 8.06e-05
"ENSGACG00000014132" "groupXX-979" "groupXX" 18511399 18511595 2.17 4e-05
"ENSGACG00000014171" "groupXI-867" "groupXI" 14512938 14513134 2.15 2.67e-05
"ENSGACG00000014175" "groupXI-867" "groupXI" 14512938 14513134 2.15 2.67e-05
"ENSGACG00000014204" "groupXX-2266" "groupXX" 19066068 19066264 3.03 2.02e-05
"ENSGACG00000014214" "groupXX-1230" "groupXX" 19187843 19188039 2.14 9.03e-05
"ENSGACG00000014234" "groupII-1866" "groupII" 1262203 1262399 3.71 5.93e-07
"ENSGACG00000014256" "groupI-808" "groupI" 21506975 21507171 2.1 5.75e-05
"ENSGACG00000014268" "groupI-808" "groupI" 21506975 21507171 2.1 5.75e-05
"ENSGACG00000014318" "groupXIII-440" "groupXIII" 18825448 18825644 2.06 1e-06
"ENSGACG00000014351" "groupXI-843" "groupXI" 14922895 14923091 2.02 2.76e-05
"ENSGACG00000014358" "groupI-3144" "groupI" 21907276 21907472 3.4 6.9e-05
"ENSGACG00000014367" "groupI-3144" "groupI" 21907276 21907472 3.4 6.9e-05
"ENSGACG00000014436" "groupI-2087" "groupI" 22081966 22082162 3.64 1.07e-07
"ENSGACG00000014437" "groupI-2087" "groupI" 22081966 22082162 3.64 1.07e-07
"ENSGACG00000014471" "groupXIII-2158" "groupXIII" 19017422 19017618 3.71 5.93e-07
"ENSGACG00000014546" "groupI-1203" "groupI" 22213143 22213339 2.52 1.19e-06
"ENSGACG00000014564" "groupI-1203" "groupI" 22213143 22213339 2.52 1.19e-06
"ENSGACG00000014571" "groupXIII-1112" "groupXIII" 19315395 19315591 3.46 7.93e-09
"ENSGACG00000014582" "groupII-1018" "groupII" 4102041 4102237 2.74 1.07e-06
"ENSGACG00000014591" "groupXIII-1112" "groupXIII" 19315395 19315591 3.46 7.93e-09
"ENSGACG00000014627" "groupI-2852" "groupI" 22405278 22405474 3.03 2.02e-05
"ENSGACG00000014657" "groupII-1913" "groupII" 4285116 4285312 4.15 3.45e-07
"ENSGACG00000014659" "groupII-1913" "groupII" 4285116 4285312 4.15 3.45e-07
"ENSGACG00000004704" "groupX-895" "groupX" 7167542 7167738 2.67 1.24e-06
"ENSGACG00000014771" "groupXIII-1016" "groupXIII" 19991409 19991605 2.35 2.1e-05
"ENSGACG00000005061" "groupXVI-1756" "groupXVI" 10323391 10323587 3.59 1.99e-05
"ENSGACG00000014775" "groupXIII-1016" "groupXIII" 19991409 19991605 2.35 2.1e-05
"ENSGACG00000013410" "groupXIII-371" "groupXIII" 16320561 16320757 2.23 4.22e-09
"ENSGACG00000014934" "groupI-700" "groupI" 23423954 23424150 2.04 6.95e-06
"ENSGACG00000014941" "groupI-700" "groupI" 23423954 23424150 2.04 6.95e-06
"ENSGACG00000014962" "scaffold_74-22" "scaffold_74" 321354 321550 2.37 2.19e-06
"ENSGACG00000014965" "scaffold_74-22" "scaffold_74" 321354 321550 2.37 2.19e-06
"ENSGACG00000014984" "scaffold_74-23" "scaffold_74" 349359 349555 2.52 8.87e-06
"ENSGACG00000014987" "groupXI-841" "groupXI" 16478978 16479174 3.22 1.72e-09
"ENSGACG00000014990" "groupXI-841" "groupXI" 16478978 16479174 3.22 1.72e-09
"ENSGACG00000015003" "groupIII-1056" "groupIII" 6634135 6634331 2.75 1.69e-06
"ENSGACG00000007896" "groupXV-691" "groupXV" 5003721 5003917 2.06 1.13e-05
"ENSGACG00000015182" "groupIII-1392" "groupIII" 7154041 7154237 3.18 1.42e-06
"ENSGACG00000015189" "groupIII-1392" "groupIII" 7154041 7154237 3.18 1.42e-06
"ENSGACG00000015229" "groupI-1269" "groupI" 26533481 26533677 2.33 1.33e-05
"ENSGACG00000013124" "groupXVIII-657" "groupXVIII" 15196031 15196227 2.23 4.9e-06
"ENSGACG00000015346" "groupIII-1909" "groupIII" 7595718 7595914 2.71 9.4e-05
"ENSGACG00000015348" "groupI-2895" "groupI" 27102990 27103186 2.54 5.08e-05
"ENSGACG00000015384" "groupII-1204" "groupII" 8159828 8160024 2.29 2.57e-05
"ENSGACG00000015386" "groupIII-846" "groupIII" 7911788 7911984 2.09 3.82e-05
"ENSGACG00000015397" "groupIII-846" "groupIII" 7911788 7911984 2.09 3.82e-05
"ENSGACG00000015447" "groupII-772" "groupII" 8524329 8524525 2.17 4e-05
"ENSGACG00000015449" "groupXIV-292" "groupXIV" 77585 77781 2 2.78e-07
"ENSGACG00000015473" "groupIII-1196" "groupIII" 8230921 8231117 3.51 3.89e-07
"ENSGACG00000002969" "groupXXI-760" "groupXXI" 7288118 7288314 2.36 3.34e-05
"ENSGACG00000015501" "groupIII-901" "groupIII" 8287908 8288104 2.31 5.29e-06
"ENSGACG00000015573" "groupII-775" "groupII" 9149645 9149841 2.03 5.32e-05
"ENSGACG00000015573" "groupII-1595" "groupII" 9119230 9119426 2.83 9.85e-06
"ENSGACG00000015573" "groupII-1598" "groupII" 9168642 9168838 2.94 3.29e-06
"ENSGACG00000015578" "groupII-775" "groupII" 9149645 9149841 2.03 5.32e-05
"ENSGACG00000015578" "groupII-1598" "groupII" 9168642 9168838 2.94 3.29e-06
"ENSGACG00000015593" "groupII-859" "groupII" 9310009 9310205 2.32 8.38e-06
"ENSGACG00000015595" "groupII-859" "groupII" 9310009 9310205 2.32 8.38e-06
