"ensembl_gene_id" "peak" "chr" "start" "end" "fc" "p"
"ENSMUSG00000024553" "chr18-2996" "chr18" 82576870 82577060 2.37 9.55e-06
"ENSMUSG00000024553" "chr18-2723" "chr18" 82576082 82576272 2.24 8.13e-05
"ENSMUSG00000024558" "chr18-2646" "chr18" 74114082 74114276 2.29 8.94e-05
"ENSMUSG00000024558" "chr18-2098" "chr18" 74279127 74279317 2.07 7.79e-05
"ENSMUSG00000024566" "chr18-1395" "chr18" 81054710 81054900 2.01 2.07e-05
"ENSMUSG00000024566" "chr18-2486" "chr18" 81097381 81097571 2.6 3.02e-06
"ENSMUSG00000024566" "chr18-1683" "chr18" 80934736 80934930 2.39 7.3e-06
"ENSMUSG00000024570" "chr18-973" "chr18" 80389929 80390119 2.01 6e-06
"ENSMUSG00000024576" "chr18-2880" "chr18" 61710180 61710374 2.98 2.94e-06
"ENSMUSG00000024587" "chr18-4419" "chr18" 64670265 64670455 4.19 5.28e-09
"ENSMUSG00000024589" "chr18-1553" "chr18" 65200907 65201097 2.06 6.53e-06
"ENSMUSG00000024589" "chr18-4982" "chr18" 65123991 65124181 4.83 7.24e-10
"ENSMUSG00000024589" "chr18-5641" "chr18" 65032535 65032725 3.62 5.02e-06
"ENSMUSG00000024589" "chr18-1767" "chr18" 65207254 65207448 2.14 1.19e-05
"ENSMUSG00000024593" "chr18-1366" "chr18" 57361275 57361465 2.17 7.12e-06
"ENSMUSG00000024593" "chr18-3912" "chr18" 57397599 57397789 3.02 1.34e-05
"ENSMUSG00000024594" "chr18-4375" "chr18" 57599331 57599521 3.45 3.53e-07
"ENSMUSG00000024597" "chr18-2210" "chr18" 58049534 58049728 2.24 2.69e-05
"ENSMUSG00000024597" "chr18-1904" "chr18" 58046492 58046686 2.2 8.09e-06
"ENSMUSG00000024610" "chr18-1760" "chr18" 60943237 60943427 2.22 3.15e-06
"ENSMUSG00000024613" "chr18-1650" "chr18" 61023915 61024109 2.52 1.19e-06
"ENSMUSG00000024617" "chr18-1547" "chr18" 61104640 61104830 2.51 5.45e-08
"ENSMUSG00000024639" "chr19-2743" "chr19" 16449316 16449506 3.27 3.2e-07
"ENSMUSG00000024639" "chr19-3003" "chr19" 16256125 16256315 2.82 2.03e-06
"ENSMUSG00000024639" "chr19-4117" "chr19" 16245044 16245234 3.82 1.29e-06
"ENSMUSG00000024639" "chr19-3296" "chr19" 16280725 16280915 2.64 8.7e-05
"ENSMUSG00000024642" "chr19-2764" "chr19" 14593280 14593474 3.27 4.53e-06
"ENSMUSG00000024646" "chr18-5157" "chr18" 85030452 85030642 2.77 3.08e-05
"ENSMUSG00000024659" "chr19-1147" "chr19" 20419024 20419214 2.19 9.45e-07
"ENSMUSG00000024661" "chr19-2123" "chr19" 10055637 10055827 2.68 1.11e-06
"ENSMUSG00000024664" "chr19-2976" "chr19" 10121805 10121995 2.57 6.15e-05
"ENSMUSG00000024669" "chr19-2727" "chr19" 10799657 10799847 2.35 5.08e-05
"ENSMUSG00000024691" "chr19-1711" "chr19" 12648336 12648526 2.16 4.74e-06
"ENSMUSG00000024736" "chr19-4087" "chr19" 10919295 10919485 3.42 1.85e-05
"ENSMUSG00000024737" "chr19-4087" "chr19" 10919295 10919485 3.42 1.85e-05
"ENSMUSG00000024743" "chr19-3742" "chr19" 10470287 10470481 2.98 4.44e-05
"ENSMUSG00000024778" "chr19-2394" "chr19" 34358934 34359128 2.59 4.69e-05
"ENSMUSG00000024787" "chr19-1357" "chr19" 6133339 6133533 2.08 1.69e-05
"ENSMUSG00000024810" "chr19-1255" "chr19" 30020489 30020679 2.12 1.57e-05
"ENSMUSG00000024810" "chr19-1895" "chr19" 30008428 30008622 2.16 4e-05
"ENSMUSG00000024827" "chr19-935" "chr19" 30183494 30183684 2.45 3.59e-09
"ENSMUSG00000024827" "chr19-2170" "chr19" 30185080 30185270 2.82 2.03e-06
"ENSMUSG00000024827" "chr19-3061" "chr19" 30196058 30196248 2.24 8.13e-05
"ENSMUSG00000024827" "chr19-3129" "chr19" 30180753 30180947 3.48 5.18e-06
"ENSMUSG00000024833" "chr19-1446" "chr19" 5943391 5943585 2.42 2.06e-06
"ENSMUSG00000024837" "chr19-3344" "chr19" 25547439 25547629 3.45 3.53e-07
"ENSMUSG00000024843" "chr19-804" "chr19" 3895908 3896098 2.01 2.29e-07
"ENSMUSG00000024843" "chr19-1685" "chr19" 3856385 3856575 2.14 5.4e-05
"ENSMUSG00000024843" "chr19-3222" "chr19" 3861302 3861492 3.69 3.56e-07
"ENSMUSG00000024867" "chr19-4181" "chr19" 24629063 24629253 2.87 4.11e-05
"ENSMUSG00000024892" "chr19-1741" "chr19" 4571970 4572164 2.52 6.21e-06
"ENSMUSG00000024892" "chr19-2111" "chr19" 4586560 4586754 2.4 5.58e-05
"ENSMUSG00000024897" "chr19-3415" "chr19" 23868746 23868940 2.86 3.34e-05
"ENSMUSG00000024909" "chr19-4009" "chr19" 5470344 5470534 3.18 1.63e-05
"ENSMUSG00000024910" "chr19-4009" "chr19" 5470344 5470534 3.18 1.63e-05
"ENSMUSG00000024921" "chr19-4197" "chr19" 26790795 26790985 3.3 1.23e-06
"ENSMUSG00000024922" "chr19-1743" "chr19" 5516222 5516416 2.89 5.9e-07
"ENSMUSG00000024935" "chr19-2819" "chr19" 28958300 28958494 4.77 3.91e-09
"ENSMUSG00000024943" "chr19-1537" "chr19" 23286376 23286566 2.06 2.25e-05
"ENSMUSG00000024943" "chr19-3676" "chr19" 23283668 23283858 2.64 8.7e-05
"ENSMUSG00000024944" "chr19-1357" "chr19" 6133339 6133533 2.08 1.69e-05
"ENSMUSG00000024958" "chr19-1359" "chr19" 7013977 7014167 2.21 2.11e-06
"ENSMUSG00000024962" "chr19-3249" "chr19" 7060721 7060911 2.23 5.42e-05
"ENSMUSG00000024974" "chr19-1948" "chr19" 53677200 53677394 2.49 4.32e-06
"ENSMUSG00000024975" "chr19-1347" "chr19" 53970576 53970766 2.25 7e-06
"ENSMUSG00000024976" "chr19-3256" "chr19" 54049925 54050119 4.57 1.82e-08
"ENSMUSG00000024978" "chr19-2942" "chr19" 55152029 55152223 2.76 2.45e-05
"ENSMUSG00000024983" "chr19-3181" "chr19" 55555956 55556146 3.27 3.2e-07
"ENSMUSG00000024983" "chr19-3939" "chr19" 55668114 55668304 3.86 9.12e-08
"ENSMUSG00000024985" "chr19-3512" "chr19" 55831110 55831300 3.88 6.52e-09
"ENSMUSG00000024985" "chr19-1724" "chr19" 56060126 56060320 3.07 6.56e-08
"ENSMUSG00000024998" "chr19-2810" "chr19" 38654122 38654312 3.16 4.15e-06
"ENSMUSG00000025006" "chr19-2190" "chr19" 40451075 40451265 3.24 8.32e-08
"ENSMUSG00000025006" "chr19-4317" "chr19" 40463401 40463591 5.28 1.74e-09
"ENSMUSG00000025006" "chr19-4318" "chr19" 40468342 40468532 2.38 7.51e-05
"ENSMUSG00000025025" "chr19-2236" "chr19" 53351764 53351954 3.46 6.99e-09
"ENSMUSG00000025026" "chr19-1217" "chr19" 53274280 53274470 2.06 3.4e-05
"ENSMUSG00000025026" "chr19-2236" "chr19" 53351764 53351954 3.46 6.99e-09
"ENSMUSG00000025026" "chr19-4439" "chr19" 53156412 53156602 4.27 1.05e-06
"ENSMUSG00000025027" "chr19-4439" "chr19" 53156412 53156602 4.27 1.05e-06
"ENSMUSG00000025040" "chrX-964" "chrX" 17124876 17125070 2.11 8.66e-05
"ENSMUSG00000025041" "chr19-2408" "chr19" 47062770 47062960 2.15 8.17e-05
"ENSMUSG00000025041" "chr19-2407" "chr19" 47008170 47008360 2.43 2.05e-05
"ENSMUSG00000025047" "chr19-1072" "chr19" 47192758 47192948 3.08 2.25e-11
"ENSMUSG00000025049" "chr19-987" "chr19" 47143195 47143389 2.21 6.88e-08
"ENSMUSG00000025083" "chr19-2693" "chr19" 57003523 57003717 2.65 6.68e-05
"ENSMUSG00000025092" "chr19-1575" "chr19" 58890426 58890616 2.18 1.07e-05
"ENSMUSG00000025139" "chr7-7337" "chr7" 149062675 149062865 3.39 9.3e-08
"ENSMUSG00000025139" "chr7-3468" "chr7" 149114210 149114404 2.1 5.75e-05
"ENSMUSG00000025139" "chr7-8247" "chr7" 149129691 149129885 2.87 8.65e-06
"ENSMUSG00000025162" "chr11-4454" "chr11" 120835542 120835732 2.18 1.07e-05
"ENSMUSG00000025188" "chr19-3445" "chr19" 42860640 42860830 3.02 1.34e-05
"ENSMUSG00000025193" "chr19-4364" "chr19" 43825800 43825990 3.3 1.23e-06
"ENSMUSG00000025196" "chr19-2426" "chr19" 44052782 44052976 3.23 1.17e-06
"ENSMUSG00000025232" "chr9-3541" "chr9" 59399728 59399922 2.22 1.8e-05
"ENSMUSG00000025236" "chr9-5521" "chr9" 59102880 59103070 2.35 5.08e-05
"ENSMUSG00000025236" "chr9-9529" "chr9" 59086151 59086341 3.86 9.12e-08
"ENSMUSG00000025239" "chr9-5774" "chr9" 123402457 123402651 3.69 1.07e-07
"ENSMUSG00000025314" "chr2-3887" "chr2" 90341348 90341538 2.06 3.4e-05
"ENSMUSG00000025314" "chr2-6148" "chr2" 90329300 90329490 2.26 1.04e-05
"ENSMUSG00000025314" "chr2-8144" "chr2" 90389026 90389220 3.31 1.76e-05
"ENSMUSG00000025316" "chr8-6707" "chr8" 124488192 124488382 3.18 1.63e-05
"ENSMUSG00000025318" "chr8-2452" "chr8" 124213849 124214039 2.06 9.85e-06
"ENSMUSG00000025318" "chr8-4121" "chr8" 124229048 124229238 2.28 1.55e-05
"ENSMUSG00000025324" "chr7-4799" "chr7" 66034767 66034957 2.13 3.58e-05
"ENSMUSG00000025326" "chr7-4802" "chr7" 66486102 66486292 2.21 3.61e-05
"ENSMUSG00000025326" "chr7-2646" "chr7" 66433616 66433810 2.13 7.93e-06
"ENSMUSG00000025350" "chr10-6028" "chr10" 128354917 128355107 2.57 6.15e-05
"ENSMUSG00000025375" "chr11-3344" "chr11" 119876139 119876333 2.36 4.98e-06
"ENSMUSG00000025375" "chr11-5239" "chr11" 119905531 119905725 2.68 9.03e-07
"ENSMUSG00000025375" "chr11-7209" "chr11" 119895194 119895388 2.37 3.79e-05
"ENSMUSG00000025389" "chr10-4784" "chr10" 127650407 127650597 2.35 5.08e-05
"ENSMUSG00000025427" "chr18-4518" "chr18" 77771994 77772184 2.61 1.61e-05
"ENSMUSG00000025429" "chr18-3627" "chr18" 78057087 78057277 2.51 7.98e-06
"ENSMUSG00000025439" "chr7-3886" "chr7" 104855717 104855911 2.41 1.07e-05
"ENSMUSG00000025475" "chr7-3103" "chr7" 147041125 147041315 2.19 1.6e-05
"ENSMUSG00000025475" "chr7-4033" "chr7" 147035151 147035341 2.01 7.16e-05
"ENSMUSG00000025475" "chr7-7330" "chr7" 147062715 147062905 3.3 1.23e-06
"ENSMUSG00000025477" "chr7-10239" "chr7" 146598133 146598323 3.16 4.15e-06
"ENSMUSG00000025486" "chr7-6660" "chr7" 148051228 148051422 2.76 2.45e-05
"ENSMUSG00000025504" "chr7-5055" "chr7" 148571041 148571235 2.41 1.07e-05
"ENSMUSG00000025504" "chr7-8240" "chr7" 148565518 148565712 3.98 1.4e-06
"ENSMUSG00000025555" "chr14-2020" "chr14" 121491367 121491557 2.14 5.4e-05
"ENSMUSG00000025555" "chr14-2023" "chr14" 121536970 121537160 2.11 1.04e-05
"ENSMUSG00000025555" "chr14-5763" "chr14" 121475419 121475609 2.77 3.08e-05
"ENSMUSG00000025558" "chr14-5779" "chr14" 122105687 122105877 3.3 1.23e-06
"ENSMUSG00000025558" "chr14-4662" "chr14" 122111100 122111294 3.31 1.76e-05
"ENSMUSG00000025572" "chr11-11867" "chr11" 117629067 117629257 10.56 5.48e-15
"ENSMUSG00000025576" "chr11-2607" "chr11" 118737296 118737486 3.14 1.87e-12
"ENSMUSG00000025576" "chr11-3040" "chr11" 118776586 118776776 2.18 4.24e-07
"ENSMUSG00000025576" "chr11-5514" "chr11" 118772098 118772288 2.71 2.91e-07
"ENSMUSG00000025576" "chr11-8501" "chr11" 118627113 118627303 3.39 9.3e-08
"ENSMUSG00000025576" "chr11-9431" "chr11" 118374096 118374286 2.51 4.3e-05
"ENSMUSG00000025576" "chr11-7727" "chr11" 118701852 118702042 2.68 2.25e-05
"ENSMUSG00000025576" "chr11-10564" "chr11" 118740963 118741153 2.57 6.15e-05
"ENSMUSG00000025576" "chr11-4513" "chr11" 118735364 118735558 3.2 1.22e-10
"ENSMUSG00000025576" "chr11-3971" "chr11" 118642220 118642414 2.24 2.69e-05
"ENSMUSG00000025576" "chr11-5232" "chr11" 118750207 118750401 2.9 1.55e-07
"ENSMUSG00000025579" "chr11-3042" "chr11" 119130467 119130657 2.26 8.21e-08
"ENSMUSG00000025583" "chr11-4447" "chr11" 119664604 119664794 2.01 4.73e-05
"ENSMUSG00000025583" "chr11-4760" "chr11" 119629109 119629299 2.23 5.42e-05
"ENSMUSG00000025583" "chr11-8520" "chr11" 119648154 119648344 3.16 4.15e-06
"ENSMUSG00000025583" "chr11-9456" "chr11" 119673927 119674117 3.39 9.3e-08
"ENSMUSG00000025583" "chr11-7203" "chr11" 119636567 119636761 2.76 2.45e-05
"ENSMUSG00000025584" "chr7-3891" "chr7" 88480520 88480710 2.55 4.05e-07
"ENSMUSG00000025584" "chr7-3862" "chr7" 88412674 88412868 3.21 4.57e-10
"ENSMUSG00000025584" "chr7-4489" "chr7" 88447063 88447257 2.57 8.87e-06
"ENSMUSG00000025612" "chr16-3612" "chr16" 87723350 87723540 2.57 6.15e-05
"ENSMUSG00000025656" "chrX-1022" "chrX" 92351139 92351329 2.65 4.22e-06
"ENSMUSG00000025722" "chr7-8614" "chr7" 88038903 88039093 2.38 7.51e-05
"ENSMUSG00000025743" "chr4-2326" "chr4" 130370684 130370874 2.38 2.38e-07
"ENSMUSG00000025764" "chr3-2678" "chr3" 41387670 41387860 2.06 1.49e-05
"ENSMUSG00000025795" "chr10-3580" "chr10" 120908638 120908828 2.43 2.05e-05
"ENSMUSG00000025812" "chr8-4986" "chr8" 129642520 129642710 2.24 8.13e-05
"ENSMUSG00000025825" "chr5-8905" "chr5" 114231121 114231311 2.68 2.25e-05
"ENSMUSG00000025825" "chr5-3206" "chr5" 114233406 114233600 2.18 6.01e-05
"ENSMUSG00000025854" "chr5-4120" "chr5" 139233147 139233337 2.51 1.5e-06
"ENSMUSG00000025854" "chr5-8164" "chr5" 139237458 139237648 2.57 6.15e-05
"ENSMUSG00000025855" "chr5-3252" "chr5" 139613064 139613254 2.06 2.25e-05
"ENSMUSG00000025855" "chr5-6577" "chr5" 139529481 139529675 2.62 1.26e-05
"ENSMUSG00000025867" "chr13-3158" "chr13" 54375601 54375791 3.12 7.07e-08
"ENSMUSG00000025867" "chr13-2438" "chr13" 54405424 54405614 2.2 2.41e-05
"ENSMUSG00000025875" "chr13-1116" "chr13" 54939712 54939902 2.05 5.62e-07
"ENSMUSG00000025876" "chr13-2669" "chr13" 55052729 55052919 2.44 3.84e-06
"ENSMUSG00000025876" "chr13-5571" "chr13" 55070690 55070880 3.69 3.56e-07
"ENSMUSG00000025885" "chr18-3596" "chr18" 74827625 74827815 2.92 6.85e-07
"ENSMUSG00000025922" "chr15-2225" "chr15" 59122685 59122875 2.57 2.09e-08
"ENSMUSG00000025922" "chr15-3996" "chr15" 58999725 58999919 3.48 1.04e-07
"ENSMUSG00000025932" "chr1-5621" "chr1" 14193254 14193444 2.51 4.3e-05
"ENSMUSG00000025933" "chr1-4548" "chr1" 21219620 21219814 2.62 1.26e-05
"ENSMUSG00000025938" "chr1-8143" "chr1" 12944403 12944597 3.81 3.91e-07
"ENSMUSG00000025949" "chr1-3946" "chr1" 65234051 65234241 2.4 1.4e-05
"ENSMUSG00000025956" "chr1-9314" "chr1" 64705287 64705477 3.3 1.23e-06
"ENSMUSG00000025959" "chr1-2351" "chr1" 64136556 64136746 2.43 5.03e-07
"ENSMUSG00000025959" "chr1-2350" "chr1" 64125435 64125625 2.01 7.16e-05
"ENSMUSG00000025959" "chr1-4697" "chr1" 64045916 64046106 2.15 8.17e-05
"ENSMUSG00000025969" "chr1-7198" "chr1" 62831304 62831494 2.89 1.04e-05
"ENSMUSG00000025969" "chr1-9278" "chr1" 62809062 62809252 2.87 4.11e-05
"ENSMUSG00000025969" "chr1-5217" "chr1" 62792172 62792366 3.36 3.55e-07
"ENSMUSG00000025978" "chr1-3300" "chr1" 55280910 55281104 2.28 7.91e-06
"ENSMUSG00000025981" "chr1-3898" "chr1" 55115770 55115964 3.18 7.98e-08
"ENSMUSG00000025986" "chr1-4651" "chr1" 46965697 46965887 2.24 8.13e-05
"ENSMUSG00000025986" "chr1-7137" "chr1" 46964823 46965013 3.14 1.06e-06
"ENSMUSG00000026000" "chr1-7228" "chr1" 67079777 67079967 3.35 4.78e-06
"ENSMUSG00000026014" "chr1-9258" "chr1" 60541422 60541612 4.02 3.17e-07
"ENSMUSG00000026031" "chr1-6492" "chr1" 58781513 58781707 2.86 3.34e-05
"ENSMUSG00000026042" "chr1-4250" "chr1" 45529284 45529474 2.38 7.51e-05
"ENSMUSG00000026069" "chr1-5741" "chr1" 40461814 40462008 4.81 6.28e-11
"ENSMUSG00000026072" "chr1-7243" "chr1" 40379066 40379260 4.38 8.11e-08
"ENSMUSG00000026074" "chr1-3559" "chr1" 39970109 39970299 2.25 7e-06
"ENSMUSG00000026074" "chr1-1357" "chr1" 39982604 39982798 2.18 2.26e-07
"ENSMUSG00000026077" "chr1-3874" "chr1" 39364403 39364597 2.37 3.79e-05
"ENSMUSG00000026078" "chr1-4238" "chr1" 39121991 39122181 2.74 1.51e-06
"ENSMUSG00000026080" "chr1-4636" "chr1" 38918036 38918226 2.3 2.31e-05
"ENSMUSG00000026090" "chr1-5710" "chr1" 37729216 37729410 3.48 1.04e-07
"ENSMUSG00000026109" "chr1-3578" "chr1" 51208629 51208819 2.55 2.14e-06
"ENSMUSG00000026109" "chr1-4252" "chr1" 51273642 51273832 2.6 3.02e-06
"ENSMUSG00000026113" "chr1-5674" "chr1" 37414703 37414893 5.28 1.74e-09
"ENSMUSG00000026113" "chr1-7083" "chr1" 37347215 37347405 5.03 9.31e-09
"ENSMUSG00000026113" "chr1-8000" "chr1" 37435698 37435888 3.16 4.15e-06
"ENSMUSG00000026114" "chr1-7083" "chr1" 37347215 37347405 5.03 9.31e-09
"ENSMUSG00000026116" "chr1-3048" "chr1" 36887824 36888014 2.45 7.27e-07
"ENSMUSG00000026131" "chr1-3040" "chr1" 34199431 34199621 2.11 1.04e-05
"ENSMUSG00000026131" "chr1-9063" "chr1" 34124855 34125045 3.16 4.15e-06
"ENSMUSG00000026131" "chr1-4218" "chr1" 34091483 34091673 2.85 1.36e-07
"ENSMUSG00000026134" "chr1-3547" "chr1" 33667324 33667514 2.21 3.61e-05
"ENSMUSG00000026147" "chr1-7953" "chr1" 24164912 24165102 2.91 2.66e-06
"ENSMUSG00000026153" "chr1-7953" "chr1" 24164912 24165102 2.91 2.66e-06
"ENSMUSG00000026154" "chr1-5079" "chr1" 23942202 23942392 2.43 2.05e-05
"ENSMUSG00000026155" "chr1-5079" "chr1" 23942202 23942392 2.43 2.05e-05
"ENSMUSG00000026155" "chr1-7951" "chr1" 23853346 23853536 2.68 2.25e-05
"ENSMUSG00000026156" "chr1-5079" "chr1" 23942202 23942392 2.43 2.05e-05
"ENSMUSG00000026156" "chr1-7951" "chr1" 23853346 23853536 2.68 2.25e-05
"ENSMUSG00000026159" "chr1-1876" "chr1" 82914809 82915003 2.75 4.67e-09
"ENSMUSG00000026162" "chr1-8223" "chr1" 74998229 74998419 5.28 1.74e-09
"ENSMUSG00000026163" "chr1-3629" "chr1" 83343050 83343240 2.07 7.79e-05
"ENSMUSG00000026163" "chr1-3609" "chr1" 83363399 83363593 2.89 5.9e-07
"ENSMUSG00000026192" "chr1-5784" "chr1" 71604582 71604772 3.3 1.23e-06
"ENSMUSG00000026223" "chr1-9436" "chr1" 87800429 87800619 3.42 1.85e-05
"ENSMUSG00000026224" "chr1-980" "chr1" 87827596 87827786 2.2 3.51e-09
"ENSMUSG00000026224" "chr1-5242" "chr1" 87852716 87852906 3.86 9.12e-08
"ENSMUSG00000026229" "chr1-3348" "chr1" 88046296 88046486 2.2 2.41e-05
"ENSMUSG00000026235" "chr1-7268" "chr1" 77523931 77524121 2.87 4.11e-05
"ENSMUSG00000026255" "chr1-3961" "chr1" 89168794 89168988 2.76 2.45e-05
"ENSMUSG00000026255" "chr1-6633" "chr1" 89183557 89183751 2.59 4.69e-05
"ENSMUSG00000026259" "chr1-5897" "chr1" 89380559 89380753 3.08 2.51e-07
"ENSMUSG00000026259" "chr1-5254" "chr1" 89442904 89443094 2.24 8.13e-05
"ENSMUSG00000026279" "chr1-9554" "chr1" 95624325 95624515 2.87 4.11e-05
"ENSMUSG00000026280" "chr1-9554" "chr1" 95624325 95624515 2.87 4.11e-05
"ENSMUSG00000026295" "chr1-6646" "chr1" 90361057 90361251 3.48 5.18e-06
"ENSMUSG00000026313" "chr1-4786" "chr1" 94120647 94120837 2.48 5.55e-06
"ENSMUSG00000026313" "chr1-5871" "chr1" 93952023 93952213 2.65 4.22e-06
"ENSMUSG00000026335" "chr1-3374" "chr1" 99856947 99857137 2.46 1.39e-07
"ENSMUSG00000026335" "chr1-5302" "chr1" 100071568 100071758 2.32 3.43e-05
"ENSMUSG00000026341" "chr1-1499" "chr1" 127379194 127379388 2.27 7.18e-07
"ENSMUSG00000026342" "chr1-5318" "chr1" 127503712 127503902 2.23 5.42e-05
"ENSMUSG00000026342" "chr1-1499" "chr1" 127379194 127379388 2.27 7.18e-07
"ENSMUSG00000026343" "chr1-5318" "chr1" 127503712 127503902 2.23 5.42e-05
"ENSMUSG00000026347" "chr1-2118" "chr1" 129433967 129434157 2.3 2.65e-07
"ENSMUSG00000026361" "chr1-2152" "chr1" 145486883 145487077 2.19 5.43e-06
"ENSMUSG00000026384" "chr1-2387" "chr1" 121782694 121782884 2.01 9.06e-06
"ENSMUSG00000026384" "chr1-6731" "chr1" 121686319 121686513 4.97 5.16e-08
"ENSMUSG00000026388" "chr1-9626" "chr1" 122026977 122027167 3.18 1.63e-05
"ENSMUSG00000026404" "chr1-4882" "chr1" 138359204 138359394 2.14 5.4e-05
"ENSMUSG00000026421" "chr1-4432" "chr1" 137622549 137622739 2.38 7.51e-05
"ENSMUSG00000026424" "chr1-5384" "chr1" 137060523 137060713 2.32 3.43e-05
"ENSMUSG00000026425" "chr1-2730" "chr1" 133313415 133313609 2.16 4e-05
"ENSMUSG00000026425" "chr1-8697" "chr1" 133297642 133297836 2.65 6.68e-05
"ENSMUSG00000026425" "chr1-4394" "chr1" 133402652 133402846 2.62 1.26e-05
"ENSMUSG00000026426" "chr1-2404" "chr1" 137049082 137049272 2.43 5.03e-07
"ENSMUSG00000026437" "chr1-2012" "chr1" 134041447 134041637 2.17 2.84e-07
"ENSMUSG00000026437" "chr1-6658" "chr1" 134031850 134032040 2.77 3.08e-05
"ENSMUSG00000026442" "chr1-6667" "chr1" 134553285 134553475 4.22 7.4e-08
"ENSMUSG00000026463" "chr1-9737" "chr1" 135665747 135665937 5.03 9.31e-09
"ENSMUSG00000026463" "chr1-8543" "chr1" 135756629 135756819 2.77 3.08e-05
"ENSMUSG00000026473" "chr1-1445" "chr1" 155800706 155800896 2.08 1.18e-07
"ENSMUSG00000026473" "chr1-4901" "chr1" 155812626 155812820 2.4 5.58e-05
"ENSMUSG00000026475" "chr1-3414" "chr1" 155550778 155550972 2.28 7.91e-06
"ENSMUSG00000026478" "chr1-2419" "chr1" 155091946 155092136 2.28 1.36e-06
"ENSMUSG00000026482" "chr1-6075" "chr1" 154469344 154469538 2.73 9.4e-05
"ENSMUSG00000026482" "chr1-7591" "chr1" 154600045 154600235 2.51 4.3e-05
"ENSMUSG00000026496" "chr1-5533" "chr1" 182418114 182418304 5.2 4.26e-13
"ENSMUSG00000026509" "chr1-5017" "chr1" 184493178 184493368 3.27 3.2e-07
"ENSMUSG00000026509" "chr1-6931" "chr1" 184491368 184491558 2.79 7.88e-06
"ENSMUSG00000026510" "chr1-3512" "chr1" 184341555 184341745 2.13 3.58e-05
"ENSMUSG00000026514" "chr1-6920" "chr1" 183356631 183356821 3.02 1.34e-05
"ENSMUSG00000026514" "chr1-10160" "chr1" 183403727 183403917 3.52 1.33e-06
"ENSMUSG00000026527" "chr1-3217" "chr1" 177316235 177316425 2.4 3.46e-07
"ENSMUSG00000026527" "chr1-10100" "chr1" 177374131 177374321 3.52 1.33e-06
"ENSMUSG00000026527" "chr1-7973" "chr1" 177231012 177231206 2.44 8.21e-05
"ENSMUSG00000026546" "chr1-2053" "chr1" 174451320 174451510 2.19 9.45e-07
"ENSMUSG00000026556" "chr1-2292" "chr1" 173931671 173931861 2.01 1.37e-05
"ENSMUSG00000026558" "chr1-8768" "chr1" 169169909 169170099 3.3 1.23e-06
"ENSMUSG00000026563" "chr1-4958" "chr1" 168273858 168274048 2.3 2.31e-05
"ENSMUSG00000026573" "chr1-2962" "chr1" 166946609 166946799 2.75 2.02e-08
"ENSMUSG00000026573" "chr1-3470" "chr1" 166827102 166827292 2.07 7.79e-05
"ENSMUSG00000026574" "chr1-1690" "chr1" 166734843 166735033 2.09 1.35e-06
"ENSMUSG00000026574" "chr1-3470" "chr1" 166827102 166827292 2.07 7.79e-05
"ENSMUSG00000026575" "chr1-6096" "chr1" 166358575 166358765 2.51 4.3e-05
"ENSMUSG00000026576" "chr1-6096" "chr1" 166358575 166358765 2.51 4.3e-05
"ENSMUSG00000026576" "chr1-10003" "chr1" 166424507 166424697 2.64 8.7e-05
"ENSMUSG00000026579" "chr1-3776" "chr1" 166082020 166082210 2.92 6.85e-07
"ENSMUSG00000026579" "chr1-7697" "chr1" 166109153 166109343 2.74 1.51e-06
"ENSMUSG00000026586" "chr1-3759" "chr1" 165241262 165241456 2.19 9.03e-05
"ENSMUSG00000026587" "chr1-1553" "chr1" 160439857 160440047 2.05 5.62e-07
"ENSMUSG00000026587" "chr1-2766" "chr1" 160294398 160294588 2.06 3.4e-05
"ENSMUSG00000026587" "chr1-3764" "chr1" 160435433 160435623 2.19 1.6e-05
"ENSMUSG00000026587" "chr1-7653" "chr1" 160419078 160419268 3.86 9.12e-08
"ENSMUSG00000026594" "chr1-3457" "chr1" 158861493 158861683 5.03 2.23e-12
"ENSMUSG00000026596" "chr1-9918" "chr1" 158554494 158554684 2.77 3.08e-05
"ENSMUSG00000026605" "chr1-4171" "chr1" 191434371 191434561 2.93 4.58e-08
"ENSMUSG00000026614" "chr1-4521" "chr1" 187296092 187296286 2.49 2.26e-05
"ENSMUSG00000026620" "chr1-10191" "chr1" 186757483 186757673 3.62 5.02e-06
"ENSMUSG00000026621" "chr1-3497" "chr1" 186556742 186556936 2.52 6.21e-06
"ENSMUSG00000026626" "chr1-5620" "chr1" 193290604 193290798 2.78 6.42e-06
"ENSMUSG00000026639" "chr1-2456" "chr1" 195161675 195161865 2.27 1.21e-07
"ENSMUSG00000026640" "chr1-5603" "chr1" 196565823 196566013 2.23 5.42e-05
"ENSMUSG00000026640" "chr1-10297" "chr1" 196510157 196510347 2.79 7.88e-06
"ENSMUSG00000026640" "chr1-5074" "chr1" 196551682 196551876 2.53 3.27e-05
"ENSMUSG00000026655" "chr2-8589" "chr2" 3657309 3657499 2.91 2.66e-06
"ENSMUSG00000026655" "chr2-8569" "chr2" 3663408 3663602 3.13 1.45e-05
"ENSMUSG00000026657" "chr2-8599" "chr2" 4311319 4311509 2.56 1.14e-05
"ENSMUSG00000026657" "chr2-5003" "chr2" 4379615 4379809 2.45 2.99e-06
