"ensembl_gene_id" "peak" "chr" "start" "end" "fc" "p"
"ENSMUSG00000025217" "chr19-918" "chr19" 45413021 45413181 3.53 1.99e-05
"ENSMUSG00000025224" "chr19-1313" "chr19" 46297463 46297617 3.06 4.39e-05
"ENSMUSG00000025225" "chr19-841" "chr19" 46400507 46400667 3.12 3.73e-06
"ENSMUSG00000025225" "chr19-923" "chr19" 46397208 46397368 2.66 9.4e-05
"ENSMUSG00000025232" "chr9-3745" "chr9" 59397723 59397883 4.9 3.4e-06
"ENSMUSG00000025340" "chr5-379" "chr5" 130647356 130647516 2.02 1.04e-05
"ENSMUSG00000025353" "chr10-168" "chr10" 128241903 128242063 2.04 2.01e-07
"ENSMUSG00000025354" "chr10-168" "chr10" 128241903 128242063 2.04 2.01e-07
"ENSMUSG00000025362" "chr10-3" "chr10" 128063600 128063760 2.79 1.34e-12
"ENSMUSG00000025369" "chr10-2959" "chr10" 127927238 127927398 3.67 5.42e-06
"ENSMUSG00000025402" "chr10-806" "chr10" 127104420 127104580 2.01 8.02e-05
"ENSMUSG00000025405" "chr10-1476" "chr10" 126793894 126794054 5.51 3.46e-10
"ENSMUSG00000025407" "chr10-1372" "chr10" 126778740 126778894 3.03 2.03e-05
"ENSMUSG00000025410" "chr10-1474" "chr10" 126700273 126700433 2.94 2.94e-06
"ENSMUSG00000025425" "chr18-857" "chr18" 77463885 77464045 2.94 2e-07
"ENSMUSG00000025436" "chr10-483" "chr10" 126282605 126282765 2.2 8.09e-06
"ENSMUSG00000025464" "chr7-471" "chr7" 147302445 147302605 2 2.35e-05
"ENSMUSG00000025465" "chr7-471" "chr7" 147302445 147302605 2 2.35e-05
"ENSMUSG00000025475" "chr7-3771" "chr7" 147022052 147022212 3.18 1.76e-05
"ENSMUSG00000025481" "chr7-1282" "chr7" 148013342 148013496 2.43 7.23e-05
"ENSMUSG00000025551" "chr14-260" "chr14" 125075484 125075644 2.42 7.83e-08
"ENSMUSG00000025558" "chr14-881" "chr14" 122096542 122096696 2.43 7.23e-05
"ENSMUSG00000025571" "chr11-2765" "chr11" 117488927 117489087 3.25 4.53e-06
"ENSMUSG00000025576" "chr11-2152" "chr11" 118760981 118761135 3.33 1.85e-06
"ENSMUSG00000025576" "chr11-2956" "chr11" 118407934 118408088 4.08 7.49e-06
"ENSMUSG00000025576" "chr11-2503" "chr11" 118430186 118430340 3.5 7.85e-06
"ENSMUSG00000025576" "chr11-2081" "chr11" 118714476 118714636 4.65 2.96e-10
"ENSMUSG00000025578" "chr11-2776" "chr11" 118914983 118915143 3.18 1.76e-05
"ENSMUSG00000025582" "chr11-3581" "chr11" 119375284 119375438 3.4 5.87e-05
"ENSMUSG00000025583" "chr11-3587" "chr11" 119754794 119754948 2.72 8.43e-05
"ENSMUSG00000025609" "chr6-3855" "chr6" 31378747 31378907 4.22 4.89e-06
"ENSMUSG00000025648" "chr9-1093" "chr9" 108894121 108894281 2.37 3.79e-05
"ENSMUSG00000025648" "chr9-2839" "chr9" 108893000 108893160 3.67 3.91e-07
"ENSMUSG00000025716" "chr2-2902" "chr2" 22260317 22260471 3.57 1.06e-06
"ENSMUSG00000025731" "chr17-940" "chr17" 26005909 26006069 2.4 8.21e-05
"ENSMUSG00000025732" "chr17-940" "chr17" 26005909 26006069 2.4 8.21e-05
"ENSMUSG00000025745" "chr5-11" "chr5" 30481589 30481749 3.11 1.18e-14
"ENSMUSG00000025812" "chr8-1354" "chr8" 129963855 129964015 4.41 1.34e-09
"ENSMUSG00000025815" "chr2-2165" "chr2" 5871826 5871986 2.86 8.65e-06
"ENSMUSG00000025858" "chr5-87" "chr5" 139728394 139728554 2.94 2.01e-10
"ENSMUSG00000025860" "chrX-482" "chrX" 39420589 39420749 4.11 3.45e-07
"ENSMUSG00000025867" "chr13-393" "chr13" 54473262 54473422 2 2.35e-05
"ENSMUSG00000025889" "chr6-2006" "chr6" 60777959 60778119 3.67 3.91e-07
"ENSMUSG00000025922" "chr15-1289" "chr15" 59029234 59029394 3.03 3.73e-06
"ENSMUSG00000025932" "chr1-1622" "chr1" 14175517 14175671 3.86 4.03e-06
"ENSMUSG00000025958" "chr1-1465" "chr1" 64570123 64570283 3.25 4.53e-06
"ENSMUSG00000025958" "chr1-1604" "chr1" 64494315 64494475 2.85 3.34e-05
"ENSMUSG00000025959" "chr1-1344" "chr1" 64127360 64127520 4.41 1.34e-09
"ENSMUSG00000025959" "chr1-4546" "chr1" 64090909 64091069 4.41 1.61e-05
"ENSMUSG00000025959" "chr1-1119" "chr1" 64065417 64065577 3.76 2.1e-09
"ENSMUSG00000025969" "chr1-949" "chr1" 62752698 62752858 2.2 4.02e-05
"ENSMUSG00000025979" "chr1-196" "chr1" 55187732 55187892 2.23 1.51e-07
"ENSMUSG00000025980" "chr1-2037" "chr1" 55143776 55143930 2.87 6.29e-05
"ENSMUSG00000026032" "chr1-5" "chr1" 58643245 58643405 2.43 3.31e-12
"ENSMUSG00000026034" "chr1-1991" "chr1" 58481048 58481208 3.43 5.18e-06
"ENSMUSG00000026035" "chr1-1991" "chr1" 58481048 58481208 3.43 5.18e-06
"ENSMUSG00000026036" "chr1-1991" "chr1" 58481048 58481208 3.43 5.18e-06
"ENSMUSG00000026077" "chr1-1996" "chr1" 39394445 39394599 3.31 2.8e-05
"ENSMUSG00000026077" "chr1-1210" "chr1" 39154947 39155107 2.3 1.74e-05
"ENSMUSG00000026078" "chr1-879" "chr1" 39121365 39121525 2.25 4.02e-05
"ENSMUSG00000026090" "chr1-2236" "chr1" 37745455 37745615 3.06 5.69e-05
"ENSMUSG00000026090" "chr1-655" "chr1" 37782969 37783129 2.2 1.21e-05
"ENSMUSG00000026116" "chr1-1983" "chr1" 36978048 36978202 3 9.44e-06
"ENSMUSG00000026163" "chr1-2667" "chr1" 83403271 83403431 2.66 9.4e-05
"ENSMUSG00000026179" "chr1-612" "chr1" 74342310 74342470 2.09 2.54e-05
"ENSMUSG00000026181" "chr16-344" "chr16" 16897121 16897275 2.18 8.38e-06
"ENSMUSG00000026181" "chr16-529" "chr16" 16930535 16930695 2.43 1.56e-05
"ENSMUSG00000026185" "chr1-30" "chr1" 72918217 72918377 2.33 1.68e-09
"ENSMUSG00000026185" "chr1-521" "chr1" 72920597 72920757 2.12 2.67e-05
"ENSMUSG00000026204" "chr1-1780" "chr1" 75259629 75259789 2.61 6.68e-05
"ENSMUSG00000026235" "chr1-1234" "chr1" 77512193 77512353 2.51 8.87e-06
"ENSMUSG00000026235" "chr1-2022" "chr1" 77367422 77367582 5.14 1.02e-08
"ENSMUSG00000026237" "chr1-1792" "chr1" 88273721 88273881 3.67 5.42e-06
"ENSMUSG00000026238" "chr1-1139" "chr1" 88398511 88398671 2.72 6.42e-06
"ENSMUSG00000026245" "chr1-20" "chr1" 78485501 78485661 2.15 1.03e-07
"ENSMUSG00000026255" "chr1-801" "chr1" 89161052 89161206 2.36 8.42e-05
"ENSMUSG00000026281" "chr1-728" "chr1" 95698725 95698885 2.37 3.79e-05
"ENSMUSG00000026283" "chr1-728" "chr1" 95698725 95698885 2.37 3.79e-05
"ENSMUSG00000026288" "chr1-1483" "chr1" 89575082 89575242 2.57 4.69e-05
"ENSMUSG00000026304" "chr1-3210" "chr1" 92872761 92872921 4.9 3.4e-06
"ENSMUSG00000026305" "chr1-3210" "chr1" 92872761 92872921 4.9 3.4e-06
"ENSMUSG00000026309" "chr1-246" "chr1" 93295070 93295230 2.54 4.83e-10
"ENSMUSG00000026335" "chr1-1153" "chr1" 99944750 99944910 3.67 5.95e-10
"ENSMUSG00000026335" "chr1-2707" "chr1" 100087829 100087989 2.66 9.4e-05
"ENSMUSG00000026361" "chr1-410" "chr1" 145487924 145488084 2.08 5.02e-06
"ENSMUSG00000026361" "chr1-1069" "chr1" 145487374 145487534 3.16 7.98e-08
"ENSMUSG00000026374" "chr1-184" "chr1" 120207492 120207652 2.62 9.95e-11
"ENSMUSG00000026411" "chr1-408" "chr1" 137914704 137914864 2.04 7.52e-06
"ENSMUSG00000026421" "chr1-1817" "chr1" 137637587 137637741 4.28 2.94e-08
"ENSMUSG00000026424" "chr1-2780" "chr1" 137054870 137055030 3.53 1.99e-05
"ENSMUSG00000026425" "chr1-1823" "chr1" 133313914 133314074 3.97 1.4e-06
"ENSMUSG00000026426" "chr1-2780" "chr1" 137054870 137055030 3.53 1.99e-05
"ENSMUSG00000026430" "chr1-1642" "chr1" 133142432 133142592 2.47 3.27e-05
"ENSMUSG00000026437" "chr1-358" "chr1" 134036070 134036224 2.15 9.09e-06
"ENSMUSG00000026437" "chr1-1495" "chr1" 134087010 134087170 2.64 1.77e-05
"ENSMUSG00000026442" "chr1-2748" "chr1" 134466170 134466330 4.04 4.89e-06
"ENSMUSG00000026447" "chr1-626" "chr1" 134922105 134922265 2.25 7.91e-06
"ENSMUSG00000026447" "chr1-3306" "chr1" 134984171 134984331 4.41 1.61e-05
"ENSMUSG00000026456" "chr1-672" "chr1" 136311434 136311594 2.07 8.66e-05
"ENSMUSG00000026457" "chr1-672" "chr1" 136311434 136311594 2.07 8.66e-05
"ENSMUSG00000026469" "chr1-1523" "chr1" 157087728 157087888 3.67 3.91e-07
"ENSMUSG00000026469" "chr1-1868" "chr1" 157085657 157085817 3.8 3.91e-07
"ENSMUSG00000026478" "chr1-2270" "chr1" 155164777 155164931 3.11 9.47e-05
"ENSMUSG00000026497" "chr1-1428" "chr1" 182655731 182655891 2.4 8.21e-05
"ENSMUSG00000026499" "chr1-1428" "chr1" 182655731 182655891 2.4 8.21e-05
"ENSMUSG00000026502" "chr1-685" "chr1" 180117253 180117413 5.39 9.15e-14
"ENSMUSG00000026504" "chr1-802" "chr1" 178901401 178901561 2.37 3.79e-05
"ENSMUSG00000026504" "chr1-1541" "chr1" 178860042 178860202 2.47 3.27e-05
"ENSMUSG00000026509" "chr1-2184" "chr1" 184420469 184420629 3.36 1.35e-06
"ENSMUSG00000026510" "chr1-2183" "chr1" 184390827 184390987 3.04 1.45e-05
"ENSMUSG00000026510" "chr1-4194" "chr1" 184344417 184344577 16.89 1.87e-14
"ENSMUSG00000026520" "chr1-922" "chr1" 182834112 182834272 2.6 1.26e-05
"ENSMUSG00000026523" "chr1-60" "chr1" 177810694 177810854 2.1 4.76e-07
"ENSMUSG00000026566" "chr1-78" "chr1" 167572572 167572732 2.08 2.14e-07
"ENSMUSG00000026571" "chr1-110" "chr1" 167390182 167390342 2.09 1.44e-07
"ENSMUSG00000026572" "chr1-1528" "chr1" 166972487 166972647 2.47 3.27e-05
"ENSMUSG00000026572" "chr1-1529" "chr1" 167001776 167001936 2.86 2.25e-06
"ENSMUSG00000026574" "chr1-1684" "chr1" 166717529 166717689 2.94 4.44e-05
"ENSMUSG00000026585" "chr1-188" "chr1" 165709976 165710136 2.09 1.59e-06
"ENSMUSG00000026586" "chr1-1872" "chr1" 165210988 165211148 3.15 4.53e-06
"ENSMUSG00000026604" "chr1-2937" "chr1" 191611575 191611735 4.41 1.13e-06
"ENSMUSG00000026610" "chr1-2406" "chr1" 189472612 189472766 9.53 6.38e-10
"ENSMUSG00000026618" "chr1-2189" "chr1" 187076924 187077084 4.77 5.16e-08
"ENSMUSG00000026620" "chr1-1603" "chr1" 186715942 186716096 3.4 5.87e-05
"ENSMUSG00000026620" "chr1-923" "chr1" 186732553 186732713 2.54 2.4e-06
"ENSMUSG00000026638" "chr1-213" "chr1" 194999276 194999436 2.54 4.83e-10
"ENSMUSG00000026655" "chr2-3564" "chr2" 3734961 3735121 3.18 1.76e-05
"ENSMUSG00000026657" "chr2-1683" "chr2" 4481049 4481203 3.13 2.96e-06
"ENSMUSG00000026657" "chr2-4878" "chr2" 4330045 4330205 8.45 4.8e-10
"ENSMUSG00000026676" "chr2-2728" "chr2" 5163109 5163269 6.86 8.31e-11
"ENSMUSG00000026679" "chr2-1973" "chr2" 21127018 21127178 2.94 4.44e-05
"ENSMUSG00000026688" "chr1-1535" "chr1" 169324387 169324547 3.21 1.17e-06
"ENSMUSG00000026696" "chr1-4080" "chr1" 164502180 164502340 3.67 5.42e-06
"ENSMUSG00000026709" "chr1-788" "chr1" 163000365 163000525 2.16 6.01e-05
"ENSMUSG00000026743" "chr2-3111" "chr2" 17976831 17976991 3.06 5.69e-05
"ENSMUSG00000026764" "chr2-2520" "chr2" 49603006 49603160 4.77 1e-08
"ENSMUSG00000026796" "chr2-1048" "chr2" 32735493 32735647 2.34 2.13e-05
"ENSMUSG00000026796" "chr2-1551" "chr2" 32736748 32736908 2.07 8.66e-05
"ENSMUSG00000026796" "chr2-1444" "chr2" 32762672 32762832 2.8 1.69e-06
"ENSMUSG00000026798" "chr2-2444" "chr2" 29642967 29643127 3.38 6.9e-05
"ENSMUSG00000026799" "chr2-3649" "chr2" 29176451 29176611 3.06 5.69e-05
"ENSMUSG00000026814" "chr2-2995" "chr2" 32503474 32503628 3.06 4.39e-05
"ENSMUSG00000026814" "chr2-1223" "chr2" 32535425 32535585 2.54 3.27e-05
"ENSMUSG00000026824" "chr2-3069" "chr2" 55385871 55386025 3.86 4.03e-06
"ENSMUSG00000026825" "chr2-1831" "chr2" 32216179 32216339 2.94 1.14e-05
"ENSMUSG00000026833" "chr2-1536" "chr2" 28160097 28160257 2.94 7.64e-07
"ENSMUSG00000026833" "chr2-5016" "chr2" 28077730 28077890 8.08 4.8e-10
"ENSMUSG00000026842" "chr2-2440" "chr2" 31586173 31586327 3.03 2.03e-05
"ENSMUSG00000026858" "chr2-834" "chr2" 30219972 30220132 2.24 2.42e-06
"ENSMUSG00000026860" "chr2-2419" "chr2" 30212559 30212713 2.87 6.29e-05
"ENSMUSG00000026872" "chr2-1560" "chr2" 44907474 44907634 2.45 2.26e-05
"ENSMUSG00000026872" "chr2-2502" "chr2" 44937888 44938048 2.4 8.21e-05
"ENSMUSG00000026883" "chr2-2479" "chr2" 35534562 35534716 2.61 4.92e-05
"ENSMUSG00000026883" "chr2-2824" "chr2" 35580772 35580932 4.22 4.89e-06
"ENSMUSG00000026885" "chr2-1841" "chr2" 35671565 35671725 3.1 9.64e-07
"ENSMUSG00000026885" "chr2-4324" "chr2" 35702456 35702616 3.53 1.99e-05
"ENSMUSG00000026921" "chr2-2771" "chr2" 26433545 26433705 3.57 3.89e-07
"ENSMUSG00000026923" "chr2-2919" "chr2" 26352526 26352680 3.06 4.39e-05
"ENSMUSG00000026930" "chr2-2916" "chr2" 26186512 26186666 2.51 6.06e-05
"ENSMUSG00000026930" "chr2-4990" "chr2" 26151979 26152139 5.63 1.24e-07
"ENSMUSG00000026946" "chr2-4354" "chr2" 51890385 51890545 4.41 1.13e-06
"ENSMUSG00000026970" "chr2-517" "chr2" 60719652 60719812 2.05 8.02e-05
"ENSMUSG00000026989" "chr2-1196" "chr2" 59246427 59246581 2.72 3.76e-06
"ENSMUSG00000026989" "chr2-2863" "chr2" 59239369 59239529 2.94 4.44e-05
"ENSMUSG00000026994" "chr2-971" "chr2" 65962255 65962409 2.92 4.43e-07
"ENSMUSG00000027016" "chr2-2037" "chr2" 77596711 77596871 3.25 4.53e-06
"ENSMUSG00000027030" "chr2-3760" "chr2" 68094571 68094731 4.96 5.16e-08
"ENSMUSG00000027030" "chr2-3260" "chr2" 68205778 68205938 3.82 1.4e-06
"ENSMUSG00000027077" "chr2-3298" "chr2" 84660506 84660666 3.04 1.45e-05
"ENSMUSG00000027086" "chr2-717" "chr2" 69560574 69560734 2.11 3.54e-06
"ENSMUSG00000027091" "chr2-1708" "chr2" 83484309 83484469 2.74 1.69e-06
"ENSMUSG00000027107" "chr2-1241" "chr2" 73411176 73411336 3.16 7.98e-08
"ENSMUSG00000027130" "chr2-2592" "chr2" 112149537 112149697 3.15 4.53e-06
"ENSMUSG00000027133" "chr2-1261" "chr2" 112102195 112102355 4.2 4.32e-10
"ENSMUSG00000027188" "chr2-2623" "chr2" 102475149 102475303 3.03 2.03e-05
"ENSMUSG00000027200" "chr2-1375" "chr2" 123915906 123916066 2.3 1.17e-05
"ENSMUSG00000027201" "chr2-1167" "chr2" 124948435 124948595 2.41 1.07e-05
"ENSMUSG00000027204" "chr2-2070" "chr2" 125331762 125331922 2.67 4.68e-06
"ENSMUSG00000027210" "chr2-3212" "chr2" 115874837 115874991 5.45 9.42e-08
"ENSMUSG00000027233" "chr2-193" "chr2" 121944281 121944441 2.35 1.9e-07
"ENSMUSG00000027233" "chr2-1476" "chr2" 121989938 121990098 2.4 8.21e-05
"ENSMUSG00000027239" "chr2-2591" "chr2" 91769165 91769319 2.51 6.06e-05
"ENSMUSG00000027247" "chr2-429" "chr2" 91489975 91490135 2.16 6.01e-05
"ENSMUSG00000027254" "chr2-1614" "chr2" 121132511 121132665 5.17 1.39e-08
"ENSMUSG00000027257" "chr2-2129" "chr2" 91099558 91099712 4.63 3.6e-07
"ENSMUSG00000027263" "chr2-677" "chr2" 120997004 120997164 2.14 1.64e-06
"ENSMUSG00000027273" "chr2-1484" "chr2" 136537567 136537727 2.32 3.79e-05
"ENSMUSG00000027276" "chr2-3336" "chr2" 136939426 136939580 4.08 7.49e-06
"ENSMUSG00000027303" "chr2-3284" "chr2" 130283050 130283204 3.86 4.03e-06
"ENSMUSG00000027313" "chr2-1007" "chr2" 119177013 119177173 2.25 2.69e-05
"ENSMUSG00000027329" "chr2-259" "chr2" 131005930 131006090 2.72 4.67e-09
"ENSMUSG00000027330" "chr2-3294" "chr2" 131015842 131015996 3.86 4.03e-06
"ENSMUSG00000027330" "chr2-259" "chr2" 131005930 131006090 2.72 4.67e-09
"ENSMUSG00000027333" "chr2-2689" "chr2" 131322968 131323122 2.87 6.29e-05
"ENSMUSG00000027335" "chr2-1100" "chr2" 131371916 131372070 2.53 2.8e-05
"ENSMUSG00000027341" "chr2-2323" "chr2" 132073623 132073783 2.66 9.4e-05
"ENSMUSG00000027342" "chr2-2323" "chr2" 132073623 132073783 2.66 9.4e-05
"ENSMUSG00000027346" "chr2-3419" "chr2" 132400788 132400948 2.75 3.34e-05
"ENSMUSG00000027350" "chr2-5614" "chr2" 132586397 132586557 5.63 1.24e-07
"ENSMUSG00000027364" "chr2-1746" "chr2" 126613538 126613698 2.69 2.45e-05
"ENSMUSG00000027365" "chr2-1746" "chr2" 126613538 126613698 2.69 2.45e-05
"ENSMUSG00000027378" "chr2-1379" "chr2" 127614792 127614952 2.49 6.21e-06
"ENSMUSG00000027404" "chr2-1599" "chr2" 130003698 130003858 2.72 6.42e-06
"ENSMUSG00000027422" "chr2-1912" "chr2" 143837318 143837478 3.43 5.18e-06
"ENSMUSG00000027425" "chr2-2992" "chr2" 144195389 144195549 3.36 1.35e-06
"ENSMUSG00000027427" "chr2-51" "chr2" 144353278 144353438 2.15 4.94e-07
"ENSMUSG00000027439" "chr2-1182" "chr2" 148504896 148505056 2.63 3.37e-06
"ENSMUSG00000027446" "chr2-2341" "chr2" 148682963 148683123 3.15 4.53e-06
"ENSMUSG00000027457" "chr2-2723" "chr2" 151431828 151431982 2.36 8.42e-05
"ENSMUSG00000027522" "chr2-1032" "chr2" 173901469 173901629 3.21 6.51e-09
"ENSMUSG00000027523" "chr2-2833" "chr2" 174159725 174159879 6.35 9.43e-08
"ENSMUSG00000027574" "chr2-2721" "chr2" 180688531 180688691 2.66 9.4e-05
"ENSMUSG00000027610" "chr2-939" "chr2" 155418039 155418199 2.78 8.79e-08
"ENSMUSG00000027615" "chr3-530" "chr3" 19935089 19935249 2.25 7.91e-06
"ENSMUSG00000027620" "chr2-4014" "chr2" 156015879 156016039 4.11 3.45e-07
"ENSMUSG00000027624" "chr2-3405" "chr2" 156366878 156367032 4.77 2.69e-06
"ENSMUSG00000027630" "chr3-1576" "chr3" 21999496 21999650 4.08 9.71e-07
"ENSMUSG00000027639" "chr2-2126" "chr2" 156956716 156956876 3.12 3.73e-06
"ENSMUSG00000027643" "chr2-808" "chr2" 157173546 157173706 3.05 4.54e-09
"ENSMUSG00000027649" "chr2-2757" "chr2" 157631747 157631901 3.4 3.83e-06
"ENSMUSG00000027674" "chr3-1598" "chr3" 33038351 33038505 6.53 1.74e-12
"ENSMUSG00000027678" "chr2-2144" "chr2" 165826238 165826398 2.57 4.69e-05
"ENSMUSG00000027692" "chr3-1426" "chr3" 28283936 28284096 3.82 1.4e-06
"ENSMUSG00000027695" "chr3-1586" "chr3" 27883117 27883277 3.67 3.91e-07
"ENSMUSG00000027698" "chr3-1307" "chr3" 27091880 27092034 8.17 2.92e-11
"ENSMUSG00000027714" "chr3-917" "chr3" 36450252 36450412 2.94 2.94e-06
"ENSMUSG00000027716" "chr3-722" "chr3" 36512469 36512629 2.87 5.9e-07
"ENSMUSG00000027742" "chr3-1624" "chr3" 52787337 52787491 4.36 1.69e-06
"ENSMUSG00000027746" "chr3-99" "chr3" 53667778 53667938 2.73 1.25e-09
"ENSMUSG00000027746" "chr3-1619" "chr3" 53695000 53695160 5.33 1.92e-09
"ENSMUSG00000027748" "chr3-465" "chr3" 53960167 53960327 2.2 1.8e-05
"ENSMUSG00000027748" "chr3-726" "chr3" 53959787 53959947 2.52 1.7e-06
"ENSMUSG00000027751" "chr3-620" "chr3" 54496763 54496923 2.4 8.21e-05
"ENSMUSG00000027763" "chr3-856" "chr3" 60212430 60212590 2.32 3.79e-05
"ENSMUSG00000027763" "chr3-1869" "chr3" 60335683 60335843 5.33 1.92e-09
"ENSMUSG00000027763" "chr3-2173" "chr3" 60370758 60370918 5.63 1.24e-07
"ENSMUSG00000027777" "chr3-1360" "chr3" 68423138 68423292 3.7 2.09e-06
"ENSMUSG00000027782" "chr3-861" "chr3" 68931214 68931374 2.4 8.21e-05
"ENSMUSG00000027783" "chr3-861" "chr3" 68931214 68931374 2.4 8.21e-05
"ENSMUSG00000027787" "chr3-582" "chr3" 69526281 69526441 2.01 8.02e-05
"ENSMUSG00000027797" "chr3-1194" "chr3" 55243451 55243611 3.12 3.73e-06
"ENSMUSG00000027829" "chr3-431" "chr3" 65778061 65778221 2.94 9.61e-10
"ENSMUSG00000027831" "chr3-431" "chr3" 65778061 65778221 2.94 9.61e-10
"ENSMUSG00000027840" "chr3-1035" "chr3" 104795925 104796085 2.69 2.45e-05
"ENSMUSG00000027848" "chr3-2306" "chr3" 103537704 103537864 3.18 1.76e-05
"ENSMUSG00000027858" "chr3-1971" "chr3" 102519289 102519449 3.15 4.53e-06
"ENSMUSG00000027893" "chr3-2321" "chr3" 107496112 107496272 3.23 6.9e-05
"ENSMUSG00000027905" "chr3-821" "chr3" 105497743 105497903 2.39 5.58e-05
"ENSMUSG00000027940" "chr3-810" "chr3" 89883166 89883326 2.32 3.79e-05
"ENSMUSG00000027942" "chr3-593" "chr3" 89857024 89857184 2.35 7.3e-06
"ENSMUSG00000027951" "chr3-2264" "chr3" 89555842 89556002 8.45 4.8e-10
"ENSMUSG00000027955" "chr3-797" "chr3" 79688947 79689107 3.67 1.07e-07
"ENSMUSG00000028005" "chr3-437" "chr3" 81878338 81878498 2.35 1.9e-07
"ENSMUSG00000028005" "chr3-2621" "chr3" 81855749 81855909 3.67 5.42e-06
"ENSMUSG00000028033" "chr1-1624" "chr1" 21931029 21931183 3.06 6.55e-07
"ENSMUSG00000028033" "chr1-2214" "chr1" 21953146 21953306 3.31 1.76e-05
"ENSMUSG00000028035" "chr3-414" "chr3" 151856291 151856451 2.28 1.06e-06
"ENSMUSG00000028042" "chr3-733" "chr3" 89197374 89197528 3 9.44e-06
"ENSMUSG00000028047" "chr3-823" "chr3" 89030088 89030242 2.45 3.36e-05
"ENSMUSG00000028063" "chr3-370" "chr3" 88313709 88313869 2.5 1.19e-06
"ENSMUSG00000028068" "chr3-503" "chr3" 87943432 87943592 2.3 1.74e-05
"ENSMUSG00000028070" "chr3-629" "chr3" 87862553 87862713 2.2 4.02e-05
"ENSMUSG00000028078" "chr3-1925" "chr3" 86666551 86666711 3.38 6.9e-05
"ENSMUSG00000028080" "chr3-1341" "chr3" 86579451 86579611 2.66 9.4e-05
"ENSMUSG00000028082" "chr3-1340" "chr3" 85918909 85919069 4.04 2.48e-08
"ENSMUSG00000028086" "chr3-367" "chr3" 84758144 84758304 2.13 1.19e-05
"ENSMUSG00000028086" "chr3-439" "chr3" 84757711 84757871 2.32 6.65e-07
"ENSMUSG00000028086" "chr3-1667" "chr3" 84760091 84760251 2.94 7.64e-07
"ENSMUSG00000028108" "chr3-1440" "chr3" 95542868 95543022 2.86 2.88e-05
"ENSMUSG00000028108" "chr3-1708" "chr3" 95506570 95506730 3.53 1.99e-05
"ENSMUSG00000028114" "chr3-565" "chr3" 123089112 123089272 2.2 4.02e-05
"ENSMUSG00000028116" "chr3-2807" "chr3" 122767717 122767877 3.04 1.45e-05
"ENSMUSG00000028121" "chr3-2798" "chr3" 122075169 122075329 3.67 7.63e-05
"ENSMUSG00000028126" "chr3-472" "chr3" 94846655 94846815 2.49 6.21e-06
"ENSMUSG00000028136" "chr3-2689" "chr3" 94371791 94371951 3.38 6.9e-05
"ENSMUSG00000028139" "chr3-594" "chr3" 94269263 94269423 4.16 2.38e-12
"ENSMUSG00000028140" "chr3-748" "chr3" 94246785 94246945 2.94 2.94e-06
"ENSMUSG00000028141" "chr3-748" "chr3" 94246785 94246945 2.94 2.94e-06
"ENSMUSG00000028149" "chr3-1888" "chr3" 138770021 138770175 2.87 6.29e-05
"ENSMUSG00000028152" "chr3-1877" "chr3" 138341904 138342058 38.12 6.45e-18
"ENSMUSG00000028152" "chr3-1282" "chr3" 138462911 138463071 2.94 4.44e-05
"ENSMUSG00000028161" "chr3-1531" "chr3" 136503828 136503982 3.63 1.58e-05
"ENSMUSG00000028161" "chr3-3448" "chr3" 136431336 136431496 3.86 1.99e-05
"ENSMUSG00000028173" "chr3-1572" "chr3" 159548766 159548926 3.55 1.46e-06
"ENSMUSG00000028176" "chr3-1571" "chr3" 158031644 158031804 3.03 3.73e-06
"ENSMUSG00000028199" "chr3-841" "chr3" 154310092 154310252 5.44 5.6e-12
"ENSMUSG00000028224" "chr4-1799" "chr4" 15898026 15898186 4.55 1.82e-08
"ENSMUSG00000028244" "chr4-2595" "chr4" 22852169 22852329 3.06 5.69e-05
"ENSMUSG00000028245" "chr4-467" "chr4" 6379738 6379898 3.67 1.67e-10
"ENSMUSG00000028252" "chr4-702" "chr4" 21654406 21654566 3.21 6.51e-09
"ENSMUSG00000028266" "chr3-1407" "chr3" 143932991 143933151 5.14 1.02e-08
"ENSMUSG00000028274" "chr4-1630" "chr4" 33607591 33607751 3.15 4.53e-06
"ENSMUSG00000028292" "chr4-245" "chr4" 34562295 34562455 2.27 7.18e-07
"ENSMUSG00000028312" "chr4-436" "chr4" 52451872 52452032 2.68 2.42e-07
"ENSMUSG00000028328" "chr4-1372" "chr4" 46105600 46105760 2.79 6.42e-06
"ENSMUSG00000028328" "chr4-1640" "chr4" 46104846 46105006 2.61 6.68e-05
"ENSMUSG00000028329" "chr4-326" "chr4" 46209353 46209513 2.14 2.44e-06
"ENSMUSG00000028339" "chr4-2291" "chr4" 47306742 47306902 3.23 6.9e-05
"ENSMUSG00000028341" "chr4-663" "chr4" 48056595 48056755 3.16 4.57e-10
"ENSMUSG00000028347" "chr4-1258" "chr4" 48602007 48602167 3.04 1.45e-05
"ENSMUSG00000028385" "chr4-3122" "chr4" 59814637 59814797 4.9 3.4e-06
"ENSMUSG00000028391" "chr4-760" "chr4" 62132094 62132254 2.57 1.7e-06
"ENSMUSG00000028392" "chr4-760" "chr4" 62132094 62132254 2.57 1.7e-06
"ENSMUSG00000028393" "chr4-607" "chr4" 62181119 62181279 2.48 8.32e-07
"ENSMUSG00000028394" "chr4-607" "chr4" 62181119 62181279 2.48 8.32e-07
"ENSMUSG00000028399" "chr4-2072" "chr4" 75885127 75885287 2.61 6.68e-05
